Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,APPI-Neg-S14-1962,APPI-Neg-S14-2196,ESI-Neg-S14-1941,ESI-Neg-S14-1944,ESI-Neg-S14-1962,ESI-Neg-S14-2196,LDI-Neg-S14-1941,LDI-Neg-S14-1944,LDI-Neg-S14-1962,LDI-Neg-S14-2196,APCI-Neg-S14-1941,APCI-Neg-S14-1944,APCI-Neg-S14-1962,APCI-Neg-S14-2196,APPI-Neg-S14-1941,APPI-Neg-S14-1944
665.19885,0,0,0,0,0,0,0,0,,None,666.20612646688,0,8,0,0,0,0,0,0,0,2986900,3020444,3128036,0,0,0,0,0,0
665.202832,38,34,11,0,0,0,0,0,CHO,Lignin,666.21010846688,0.00520499473045717,7,0,0,0,0,0,0,2824451,5501845,5392030,5755622,0,0,2881966,0,0,0
665.209105,0,0,0,0,0,0,0,0,,None,666.21638146688,0,7,0,0,0,0,0,0,0,0,2635424,0,0,0,3442097,0,0,0
665.21483,0,0,0,0,0,0,0,0,,None,666.22210646688,0,8,0,3483152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665.21904,0,0,0,0,0,0,0,0,,None,666.22631646688,0,9,0,0,0,0,0,0,0,0,0,2968299,0,0,0,0,0,0
665.21975,0,0,0,0,0,0,0,0,,None,666.22702646688,0,5,0,0,0,0,0,0,0,3533722,0,0,0,0,0,0,0,0
665.223971666667,35,38,13,0,0,0,0,0,CHO,Lignin,666.231248133547,-0.010246362031922,5,0,0,0,0,0,0,2693387,4385691,6051492,6591213,9601455,0,8854965,0,0,0
665.239156666667,39,38,10,0,0,0,0,0,CHO,Lignin,666.246433133547,0.0965217226122752,7,0,0,0,0,0,0,0,4330399,4368041,4418290,0,0,0,0,0,0
665.2605,36,42,12,0,0,0,0,0,CHO,Lignin,666.26777646688,-0.224614614822664,7,0,0,0,0,0,0,0,0,2967215,0,0,0,0,0,0,0
665.27555,40,42,9,0,0,0,0,0,CHO,Lignin,666.28282646688,0.0847691368682473,6,0,0,0,0,0,0,0,2789289,0,0,0,0,0,0,0,0
666.15887,0,0,0,0,0,0,0,0,,None,667.16614646688,0,7,0,0,0,0,0,0,0,0,0,0,2737899,0,0,0,0,0
666.19511,0,0,0,0,0,0,0,0,,None,667.20238646688,0,6,0,0,0,0,0,0,0,0,0,0,4219640,0,0,0,0,0
666.19582,0,0,0,0,0,0,0,0,,None,667.20309646688,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2938600,0,0,0
666.227026666667,0,0,0,0,0,0,0,0,,None,667.234303133547,0,4,0,0,0,0,0,0,0,0,0,2854975,3484419,0,2630386,0,0,0
666.30438,0,0,0,0,0,0,0,0,,None,667.31165646688,0,5,0,0,0,0,0,0,0,0,0,0,2832157,0,0,0,0,0
667.07328,0,0,0,0,0,0,0,0,,None,668.08055646688,0,9,0,0,0,0,0,0,2697146,0,0,0,0,0,0,0,0,0
667.1095,0,0,0,0,0,0,0,0,,None,668.11677646688,0,7,0,0,0,0,0,0,3939271,0,0,0,0,0,0,0,0,0
667.13071,0,0,0,0,0,0,0,0,,None,668.13798646688,0,9,0,0,0,0,0,0,3345359,0,0,0,0,0,0,0,0,0
667.145515,0,0,0,0,0,0,0,0,,None,668.15279146688,0,5,0,0,0,0,0,0,4994005,0,2907366,0,0,0,0,0,0,0
667.16114,0,0,0,0,0,0,0,0,,None,668.16841646688,0,5,0,0,0,0,0,0,0,0,0,3239290,0,0,0,0,0,0
667.16191,0,0,0,0,0,0,0,0,,None,668.16918646688,0,9,0,0,0,0,0,0,0,0,3102955,0,0,0,0,0,0,0
667.16685,33,32,15,0,0,0,0,0,CHO,Lignin,668.17412646688,-0.00914159919933727,6,0,0,0,0,0,0,0,0,0,2675068,3169345,0,3650586,0,0,0
667.1785,0,0,0,0,0,0,0,0,,None,668.18577646688,0,6,0,0,0,0,0,0,0,3585467,3318000,0,0,0,0,0,0,0
667.182193333333,37,32,12,0,0,0,0,0,CHO,Lignin,668.189469800213,-0.139642747077418,7,0,0,0,0,0,0,3980259,3702204,4647153,4050305,2848838,0,2665503,0,0,0
667.19346,0,0,0,0,0,0,0,0,,None,668.20073646688,0,7,0,0,0,0,0,0,0,2606527,0,0,0,0,0,0,0,0
667.198215,0,0,0,0,0,0,0,0,,None,668.20549146688,0,7,0,0,0,0,0,0,0,3707329,0,3619206,0,0,0,0,0,0
667.19918,0,0,0,0,0,0,0,0,,None,668.20645646688,0,6,0,0,0,0,0,0,0,0,4229366,0,0,0,0,0,0,0
667.203211666667,34,36,14,0,0,0,0,0,CHO,Lignin,668.210488133547,0.0265357305352833,6,0,0,0,0,0,0,3212266,4609474,5683447,4808072,6810701,0,6314022,0,0,0
667.214635,0,0,0,0,0,0,0,0,,None,668.22191146688,0,7,0,0,0,0,0,0,0,2719173,0,3798412,0,0,0,0,0,0
667.218508,38,36,11,0,0,0,0,0,CHO,Lignin,668.22578446688,-0.0336236351334126,5,0,0,0,0,0,0,3230704,7019974,6289660,4801934,2784339,0,0,0,0,0
667.22291,0,0,0,0,0,0,0,0,,None,668.23018646688,0,6,0,0,0,0,0,0,0,0,3063037,0,0,0,0,0,0,0
667.239432,0,0,0,0,0,0,0,0,,None,668.24670846688,0,3,0,0,0,0,0,0,0,4081100,4311298,4201876,5790810,0,5365809,0,0,0
667.254615,0,0,0,0,0,0,0,0,,None,668.26189146688,0,3,0,0,0,0,0,0,0,3388880,4036871,0,0,0,0,0,0,0
667.31131,0,0,0,0,0,0,0,0,,None,668.31858646688,0,6,0,0,0,0,0,0,0,0,0,0,3143794,0,0,0,0,0
667.3697475,35,56,12,0,0,0,0,0,CHO,Protein,668.37702396688,0.229355460449572,4,0,0,3397053,0,0,0,0,0,0,0,4924550,0,3946586,0,3754750,0
668.17461,0,0,0,0,0,0,0,0,,None,669.18188646688,0,5,0,0,0,0,0,0,0,0,0,0,3411351,0,0,0,0,0
668.19003,0,0,0,0,0,0,0,0,,None,669.19730646688,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2727260,0,0,0
668.211195,0,0,0,0,0,0,0,0,,None,669.21847146688,0,8,0,0,0,0,0,0,0,0,0,0,2592164,0,3734883,0,0,0
668.24751,0,0,0,0,0,0,0,0,,None,669.25478646688,0,8,0,0,0,0,0,0,0,0,0,0,2582960,0,0,0,0,0
668.320026666667,0,0,0,0,0,0,0,0,,None,669.327303133547,0,5,0,0,0,0,0,0,0,0,0,0,51189192,3342519,30265732,0,0,0
669.08881,0,0,0,0,0,0,0,0,,None,670.09608646688,0,6,0,0,0,0,0,0,3534501,0,0,0,0,0,0,0,0,0
669.10983,31,26,17,0,0,0,0,0,CHO,Lignin,670.11710646688,-0.159758016816086,8,0,0,0,0,0,0,3092141,0,0,0,0,0,0,0,0,0
669.121666666667,0,0,0,0,0,0,0,0,,None,670.128943133547,0,8,0,0,0,0,0,0,0,0,0,0,2651866,2811333,3449473,0,0,0
669.12501,35,26,14,0,0,0,0,0,CHO,ConHC,670.13228646688,-0.0461444411967728,7,0,0,0,0,0,0,5580467,0,0,0,0,0,0,0,0,0
669.14618,32,30,16,0,0,0,0,0,CHO,Lignin,670.15345646688,-0.106767008714525,8,0,0,0,0,0,0,3542714,0,0,0,0,0,0,0,0,0
669.1614825,36,30,13,0,0,0,0,0,CHO,Lignin,670.16875896688,-0.175950577165542,8,0,0,0,0,0,0,4556480,2887650,4057925,3495963,0,0,0,0,0,0
669.1732,22,38,23,0,0,0,0,0,CHO,Carb,670.18047646688,-0.13270870010539,9,0,0,0,0,0,0,0,2871269,0,0,0,0,0,0,0,0
669.177085,0,0,0,0,0,0,0,0,,None,670.18436146688,0,8,0,0,0,0,0,0,0,3161062,0,3511329,0,0,0,0,0,0
669.182542,33,34,15,0,0,0,0,0,CHO,Lignin,670.18981846688,-0.0716871228650756,7,0,0,0,0,0,0,2952904,0,3300171,2970659,4046575,0,4686484,0,0,0
669.19387,0,0,0,0,0,0,0,0,,None,670.20114646688,0,10,0,0,0,0,0,0,0,3203051,3453775,0,0,0,0,0,0,0
669.197801666667,37,34,12,0,0,0,0,0,CHO,Lignin,670.205078133547,-0.076956961620081,6,0,0,0,0,0,0,4308686,6295532,6212432,5937192,5078772,0,5376665,0,0,0
669.213306666667,0,0,0,0,0,0,0,0,,None,670.220583133547,0,7,0,0,0,0,0,0,0,4491248,2972501,2897965,0,0,0,0,0,0
669.218758333333,34,38,14,0,0,0,0,0,CHO,Lignin,670.226034800213,0.1807285608807,6,0,0,0,0,0,0,0,4331506,4787030,3282991,7298811,0,10887839,2764818,0,0
669.2341325,38,38,11,0,0,0,0,0,CHO,Lignin,670.24140896688,0.00461926118189464,7,0,0,0,0,0,0,2965211,5171190,4107099,5464116,0,0,0,0,0,0
669.255158,35,42,13,0,0,0,0,0,CHO,Lignin,670.26243446688,0.159592145726261,5,0,0,0,0,0,0,0,2735100,2900833,3198011,5971719,0,5290667,0,0,0
669.27046,39,42,10,0,0,0,0,0,CHO,Lignin,670.27773646688,0.0911597039883504,6,0,0,0,0,0,0,0,0,3159910,0,0,0,0,0,0,0
669.32328,0,0,0,0,0,0,0,0,,None,670.33055646688,0,6,0,0,0,0,0,0,0,0,0,0,19126046,0,10666688,0,0,0
669.328031666667,37,50,11,0,0,0,0,0,CHO,Lignin,670.335308133547,0.00643641093495371,5,0,0,4980721,0,3864307,0,0,0,0,0,33167136,2737675,22581954,0,2943294,0
670.15404,0,0,0,0,0,0,0,0,,None,671.16131646688,0,8,0,0,0,0,0,0,0,0,0,0,3332154,0,2741188,0,0,0
670.19042,0,0,0,0,0,0,0,0,,None,671.19769646688,0,7,0,0,0,0,0,0,0,0,0,0,3692614,0,3847120,0,0,0
670.2222,33,38,14,0,1,0,0,0,CHO,Lignin,671.22947646688,0.0511004376008845,5,0,0,0,0,0,0,0,0,0,0,0,0,3937242,0,0,0
670.26318,0,0,0,0,0,0,0,0,,None,671.27045646688,0,8,0,0,0,0,0,0,0,0,0,0,2941023,0,4764647,0,0,0
670.331375,36,50,11,0,1,0,0,0,CHO,Lignin,671.33865146688,0.0235633983371593,4,0,0,0,0,0,0,0,0,0,0,12191863,0,9724924,0,0,0
671.0847,0,0,0,0,0,0,0,0,,None,672.09197646688,0,7,0,0,0,0,0,0,2936199,0,0,0,0,0,0,0,0,0
671.08907,30,24,18,0,0,0,0,0,CHO,Lignin,672.09634646688,-0.122748294017739,10,0,0,0,0,0,0,2662792,0,0,0,0,0,0,0,0,0
671.1044,34,24,15,0,0,0,0,0,CHO,ConHC,672.11167646688,-0.232647319682503,9,0,0,0,0,0,0,5161358,0,0,0,0,0,0,0,0,0
671.1255,31,28,17,0,0,0,0,0,CHO,Lignin,672.13277646688,-0.188939424439751,7,0,0,0,0,0,0,3436950,0,0,0,0,0,0,0,0,0
671.1406025,35,28,14,0,0,0,0,0,CHO,Lignin,672.14787896688,0.0396360993652448,7,0,0,0,0,0,0,5409180,0,3177882,0,3132811,0,3813625,0,0,0
671.15253,21,36,24,0,0,0,0,0,CHO,Other,672.15980646688,-0.229678832866014,7,0,0,0,0,0,0,0,0,2667933,0,0,0,0,0,0,0
671.161845,32,32,16,0,0,0,0,0,CHO,Lignin,672.16912146688,-0.128667142161507,7,0,0,0,0,0,0,3297699,0,0,0,2860435,0,0,0,0,0
671.17305,0,0,0,0,0,0,0,0,,None,672.18032646688,0,7,0,0,0,0,0,0,0,0,2710947,0,0,0,0,0,0,0
671.17698,36,32,13,0,0,0,0,0,CHO,Lignin,672.18425646688,0.051544825109727,7,0,0,0,0,0,0,4927913,5517840,5053861,4291266,3198360,0,3149061,0,0,0
671.18866,22,40,23,0,0,0,0,0,CHO,Carb,672.19593646688,0.150440391689055,6,0,0,0,0,0,0,0,0,0,3101381,0,0,0,0,0,0
671.192593333333,0,0,0,0,0,0,0,0,,None,672.199869800213,0,8,0,0,0,0,0,0,0,4784660,3504553,3181255,0,0,0,0,0,0
671.19823,33,36,15,0,0,0,0,0,CHO,Lignin,672.20550646688,-0.127906985561988,7,0,0,0,0,0,0,2846129,2794005,4038059,3015369,5450143,0,5854475,0,0,0
671.2096,0,0,0,0,0,0,0,0,,None,672.21687646688,0,7,0,0,0,0,0,0,0,4448793,0,0,0,0,0,0,0,0
671.21337,37,36,12,0,0,0,0,0,CHO,Lignin,672.22064646688,0.0448571761725859,7,0,0,0,0,0,0,5099959,5509658,5643696,6132430,7539108,0,7337232,0,0,0
671.22928,0,0,0,0,0,0,0,0,,None,672.23655646688,0,7,0,0,0,0,0,0,0,3828254,3236276,0,0,0,0,0,0,0
671.234476,34,40,14,0,0,0,0,0,CHO,Lignin,672.24175246688,0.0796239147524564,6,0,0,0,0,0,0,0,4086303,3165622,3560148,7457196,0,8934679,0,0,0
671.24953,0,0,0,0,0,0,0,0,,None,672.25680646688,0,4,0,0,0,0,0,0,0,5304868,4083131,3805914,0,0,0,0,0,0
671.27088,35,44,13,0,0,0,0,0,CHO,Lignin,672.27815646688,0.052110602901694,6,0,0,0,0,0,0,0,0,0,0,4663736,0,5379362,0,0,0
671.33469,0,0,0,0,0,0,0,0,,None,672.34196646688,0,5,0,0,0,0,0,0,0,0,0,0,3093966,0,0,0,0,0
672.1696,0,0,0,0,0,0,0,0,,None,673.17687646688,0,6,0,0,0,0,0,0,0,0,0,0,2803436,0,0,0,0,0
672.18483,0,0,0,0,0,0,0,0,,None,673.19210646688,0,9,0,0,0,0,0,0,0,0,0,0,3866353,0,0,0,0,0
672.205725,0,0,0,0,0,0,0,0,,None,673.21300146688,0,5,0,0,0,0,0,0,0,0,0,0,3285752,0,5711430,0,0,0
672.220725,0,0,0,0,0,0,0,0,,None,673.22800146688,0,6,0,0,0,0,0,0,0,0,0,0,3412221,0,3272267,0,0,0
672.237585,0,0,0,0,0,0,0,0,,None,673.24486146688,0,4,0,0,0,0,0,0,0,0,0,0,2664195,0,4334160,0,0,0
673.12007,0,0,0,0,0,0,0,0,,None,674.12734646688,0,6,0,0,0,0,0,0,4908149,0,0,0,0,0,0,0,0,0
673.156346666667,35,30,14,0,0,0,0,0,CHO,Lignin,674.163623133547,-0.100066429422965,8,0,0,0,0,0,0,4142211,0,0,2587994,3556415,0,0,0,0,0
673.16813,21,38,24,0,0,0,0,0,CHO,Other,674.17540646688,-0.154732253644851,8,0,0,0,0,0,0,0,3116085,0,0,0,0,0,0,0,0
673.17179,0,0,0,0,0,0,0,0,,None,674.17906646688,0,6,0,0,0,0,0,0,2709640,3734582,2911231,3620191,0,0,0,0,0,0
673.17697,0,0,0,0,0,0,0,0,,None,674.18424646688,0,10,0,0,0,0,0,0,0,0,0,0,2732102,0,0,0,0,0
673.188695,0,0,0,0,0,0,0,0,,None,674.19597146688,0,7,0,0,0,0,0,0,0,3349563,2994180,0,0,0,0,0,0,0
673.192678333333,36,34,13,0,0,0,0,0,CHO,Lignin,674.199954800213,-0.0202039664832071,6,0,0,0,0,0,0,4236432,3691580,6664198,4922727,8318027,0,7239546,0,0,0
673.19983,0,0,0,0,0,0,0,0,,None,674.20710646688,0,7,0,0,0,0,0,0,0,3288126,0,0,0,0,0,0,0,0
673.20418,0,0,0,0,0,0,0,0,,None,674.21145646688,0,5,0,0,0,0,0,0,0,3492927,0,3253610,0,0,0,0,0,0
673.208435,0,0,0,0,0,0,0,0,,None,674.21571146688,0,7,0,0,0,0,0,0,0,3937344,0,4275564,0,0,0,0,0,0
673.20929,0,0,0,0,0,0,0,0,,None,674.21656646688,0,6,0,0,0,0,0,0,0,0,4251659,0,0,0,0,0,0,0
673.213706666667,33,38,15,0,0,0,0,0,CHO,Lignin,674.220983133547,0.129657420541315,5,0,0,0,0,0,0,4467864,3580994,7766028,4744558,6714451,0,8038273,0,0,0
673.22504,0,0,0,0,0,0,0,0,,None,674.23231646688,0,6,0,0,0,0,0,0,0,2624581,3278863,0,0,0,0,0,0,0
673.228991428571,37,38,12,0,0,0,0,0,CHO,Lignin,674.236267895451,0.0871942839245097,7,0,0,0,0,0,0,2927774,5090374,6172689,5485939,8981592,2968373,8861573,0,0,0
673.24443,41,38,9,0,0,0,0,0,CHO,Lignin,674.25170646688,-0.183385787036962,7,0,0,0,0,0,0,0,3174474,0,2926968,0,0,0,0,0,0
673.250203333333,34,42,14,0,0,0,0,0,CHO,Lignin,674.257479800213,-0.0352129773934232,5,0,0,0,0,0,0,0,0,3403799,0,5921887,0,6182796,0,0,0
673.26491,0,0,0,0,0,0,0,0,,None,674.27218646688,0,10,0,0,0,0,0,0,0,3332176,0,0,0,0,0,0,0,0
673.28688,0,0,0,0,0,0,0,0,,None,674.29415646688,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2926487,0,0,0
674.16376,0,0,0,0,0,0,0,0,,None,675.17103646688,0,7,0,0,0,0,0,0,0,0,0,0,3123609,0,0,0,0,0
674.18495,0,0,0,0,0,0,0,0,,None,675.19222646688,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3444911,0,0,0
674.201,0,0,0,0,0,0,0,0,,None,675.20827646688,0,7,0,0,0,0,0,0,0,0,0,0,4326822,0,2662580,0,0,0
674.21663,0,0,0,0,0,0,0,0,,None,675.22390646688,0,9,0,0,0,0,0,0,0,0,0,2862782,3198380,0,0,0,0,0
674.2218,0,0,0,0,0,0,0,0,,None,675.22907646688,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5273787,0,0,0
674.232465,36,38,12,0,1,0,0,0,CHO,Lignin,675.23974146688,-0.08877451420632,8,0,0,0,0,0,0,0,0,0,0,4599217,0,4672702,0,0,0
675.08414,0,0,0,0,0,0,0,0,,None,676.09141646688,0,7,0,0,3004055,0,0,0,0,0,0,0,0,0,0,0,0,0
675.09931,33,24,16,0,0,0,0,0,CHO,ConHC,676.10658646688,-0.224436328429148,9,0,0,0,0,0,0,3229517,0,0,0,0,0,0,0,0,0
675.11499,0,0,0,0,0,0,0,0,,None,676.12226646688,0,11,0,0,0,0,0,0,2864979,0,0,0,0,0,0,0,0,0
675.1358,0,0,0,0,0,0,0,0,,None,676.14307646688,0,5,0,0,0,0,0,0,3562331,0,0,0,0,0,0,0,0,0
675.144,0,0,0,0,0,0,0,0,,None,676.15127646688,0,7,0,0,0,0,0,0,0,0,2630228,0,0,0,0,0,0,0
675.172032,35,32,14,0,0,0,0,0,CHO,Lignin,676.17930846688,-0.151927571141027,8,0,0,0,0,0,0,4183912,0,4983388,2609151,5117685,0,3602914,0,0,0
675.18336,0,0,0,0,0,0,0,0,,None,676.19063646688,0,7,0,0,0,0,0,0,0,3460704,0,0,0,0,0,0,0,0
675.187373333333,0,0,0,0,0,0,0,0,,None,676.194649800213,0,7,0,0,0,0,0,0,0,4490849,2974305,3457028,0,0,0,0,0,0
675.193345,0,0,0,0,0,0,0,0,,None,676.20062146688,0,8,0,0,0,0,0,0,0,0,3063395,0,2667260,0,0,0,0,0
675.20416,0,0,0,0,0,0,0,0,,None,676.21143646688,0,8,0,0,0,0,0,0,0,3479141,0,3078153,0,0,0,0,0,0
675.208325,36,36,13,0,0,0,0,0,CHO,Lignin,676.21560146688,-0.0151194084379858,6,0,0,0,0,0,0,3100533,4931175,5927527,5341195,10239745,0,8321518,0,0,0
675.21988,0,0,0,0,0,0,0,0,,None,676.22715646688,0,5,0,0,0,0,0,0,0,3217002,0,0,0,0,0,0,0,0
675.223806666667,0,0,0,0,0,0,0,0,,None,676.231083133547,0,5,0,0,0,0,0,0,0,3507819,3562092,3590160,0,0,0,0,0,0
675.22934,33,40,15,0,0,0,0,0,CHO,Lignin,676.23661646688,0.154012097989327,6,0,0,0,0,0,0,0,0,3455598,0,7188233,0,9546228,0,0,0
675.244596,37,40,12,0,0,0,0,0,CHO,Lignin,676.25187246688,0.154206330825279,6,0,0,0,0,0,0,0,4892272,4655730,3561495,6668046,0,6963705,0,0,0
675.25981,41,40,9,0,0,0,0,0,CHO,Lignin,676.26708646688,0.216506204347001,6,0,0,0,0,0,0,0,2993781,0,0,0,0,0,0,0,0
675.26597,34,44,14,0,0,0,0,0,CHO,Lignin,676.27324646688,-0.207527180390193,8,0,0,0,0,0,0,0,0,0,0,0,0,5308927,0,0,0
676.14353,0,0,0,0,0,0,0,0,,None,677.15080646688,0,10,0,0,0,0,0,0,0,0,0,0,2692164,0,0,0,0,0
676.17952,0,0,0,0,0,0,0,0,,None,677.18679646688,0,6,0,0,0,0,0,0,0,0,0,0,4474961,0,0,0,0,0
676.20072,0,0,0,0,0,0,0,0,,None,677.20799646688,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2881314,0,0,0
676.216455,0,0,0,0,0,0,0,0,,None,677.22373146688,0,9,0,0,0,0,0,0,0,0,0,0,4104286,0,4782887,0,0,0
676.23249,0,0,0,0,0,0,0,0,,None,677.23976646688,0,5,0,0,0,0,0,0,0,0,0,0,2828387,0,2711340,0,0,0
676.247495,0,0,0,0,0,0,0,0,,None,677.25477146688,0,7,0,0,0,0,0,0,0,0,0,0,2930792,0,2855728,0,0,0
677.11481,33,26,16,0,0,0,0,0,CHO,ConHC,678.12208646688,-0.00247548337401449,6,0,0,0,0,0,0,2847280,0,0,0,0,0,0,0,0,0
677.13031,0,0,0,0,0,0,0,0,,None,678.13758646688,0,8,0,0,0,0,0,0,3240502,0,0,0,0,0,0,0,0,0
677.151125,34,30,15,0,0,0,0,0,CHO,Lignin,678.15840146688,0.101491952267872,6,0,0,0,0,0,0,3590718,0,0,0,4073889,0,0,0,0,0
677.16307,0,0,0,0,0,0,0,0,,None,678.17034646688,0,7,0,0,0,0,0,0,0,2601087,0,0,0,0,0,0,0,0
677.16673,0,0,0,0,0,0,0,0,,None,678.17400646688,0,6,0,0,0,0,0,0,3140163,2644096,2963640,4074139,0,0,0,0,0,0
677.18263,0,0,0,0,0,0,0,0,,None,678.18990646688,0,8,0,0,0,0,0,0,0,0,0,2960032,0,0,0,0,0,0
677.18384,0,0,0,0,0,0,0,0,,None,678.19111646688,0,9,0,0,0,0,0,0,0,0,3433662,0,0,0,0,0,0,0
677.1876,35,34,14,0,0,0,0,0,CHO,Lignin,678.19487646688,-0.0304721851990106,6,0,0,0,0,0,0,3373643,0,4543679,4678306,6642094,0,4746324,0,0,0
677.19907,0,0,0,0,0,0,0,0,,None,678.20634646688,0,7,0,0,0,0,0,0,0,3299465,3953858,0,0,0,0,0,0,0
677.2030025,39,34,11,0,0,0,0,0,CHO,Lignin,678.21027896688,-0.246284058268663,7,0,0,0,0,0,0,3519057,4634762,4123843,4080295,0,0,0,0,0,0
677.209023333333,0,0,0,0,0,0,0,0,,None,678.216299800213,0,9,0,0,0,0,0,0,0,0,2677957,2632873,0,0,4731994,0,0,0
677.2198,0,0,0,0,0,0,0,0,,None,678.22707646688,0,7,0,0,0,0,0,0,0,0,3970249,0,0,0,0,0,0,0
677.22399,36,38,13,0,0,0,0,0,CHO,Lignin,678.23126646688,-0.0370961664701094,6,0,0,0,0,0,0,3052121,5830800,5477578,4516526,11518394,0,9440351,0,0,0
677.2394,0,0,0,0,0,0,0,0,,None,678.24667646688,0,4,0,0,0,0,0,0,0,3825812,4080846,2959027,0,0,0,0,0,0
677.2450175,33,42,15,0,0,0,0,0,CHO,Lignin,678.25229396688,0.113103664522744,5,0,0,0,0,0,0,0,0,0,0,8272322,2804876,13032549,4158902,0,0
677.260215,37,42,12,0,0,0,0,0,CHO,Lignin,678.26749146688,0.199547408191409,6,0,0,0,0,0,0,0,2816154,3484885,0,0,0,0,0,0,0
677.35412,36,54,12,0,0,0,0,0,CHO,Protein,678.36139646688,0.192716921667788,4,0,0,0,0,0,0,3129992,0,3214577,0,6187495,0,3923079,0,0,0
678.19495,0,0,0,0,0,0,0,0,,None,679.20222646688,0,5,0,0,0,0,0,0,0,0,0,0,4365067,0,4111756,0,0,0
678.227115,0,0,0,0,0,0,0,0,,None,679.23439146688,0,5,0,0,0,0,0,0,0,0,0,0,3663638,0,2726294,0,0,0
678.24843,32,42,15,0,1,0,0,0,CHO,Lignin,679.25570646688,0.028046315781133,7,0,0,0,0,0,0,0,0,0,0,2849565,0,4009372,0,0,0
678.36221,0,0,0,0,0,0,0,0,,None,679.36948646688,0,7,0,0,0,0,0,0,0,0,0,0,4285253,0,3528127,0,0,0
679.09403,32,24,17,0,0,0,0,0,CHO,ConHC,680.10130646688,0.0630482837250608,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2972925,0
679.10949,36,24,14,0,0,0,0,0,CHO,ConHC,680.11676646688,-0.236705059971112,8,0,0,0,0,0,0,3587338,0,0,0,0,0,0,0,0,0
679.14595,0,0,0,0,0,0,0,0,,None,680.15322646688,0,7,0,0,0,0,0,0,4054295,0,0,0,0,0,0,0,0,0
679.16196,0,0,0,0,0,0,0,0,,None,680.16923646688,0,11,0,0,0,0,0,0,0,0,0,3043639,0,0,0,0,0,0
679.1668125,34,32,15,0,0,0,0,0,CHO,Lignin,680.17408896688,0.0461526255197483,7,0,0,0,0,0,0,3296543,0,3024663,0,3292252,0,2995896,0,0,0
679.178235,0,0,0,0,0,0,0,0,,None,680.18551146688,0,10,0,0,0,0,0,0,0,3644070,0,2651452,0,0,0,0,0,0
679.1821925,38,32,12,0,0,0,0,0,CHO,Lignin,680.18946896688,-0.135954001332691,8,0,0,0,0,0,0,3261733,4393640,4376348,3456318,0,0,0,0,0,0
679.18853,0,0,0,0,0,0,0,0,,None,680.19580646688,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2648767,0,0,0
679.19817,0,0,0,0,0,0,0,0,,None,680.20544646688,0,7,0,0,0,0,0,0,0,0,0,3543363,0,0,0,0,0,0
679.1989,0,0,0,0,0,0,0,0,,None,680.20617646688,0,8,0,0,0,0,0,0,0,2833068,0,0,0,0,0,0,0,0
679.2032425,35,36,14,0,0,0,0,0,CHO,Lignin,680.21051896688,-0.0192615074403061,6,0,0,0,0,0,0,0,0,5519138,3267908,8111208,0,6819523,0,0,0
679.21454,0,0,0,0,0,0,0,0,,None,680.22181646688,0,9,0,0,0,0,0,0,0,0,2926374,3145032,0,0,0,0,0,0
679.2185825,39,36,11,0,0,0,0,0,CHO,Lignin,680.22585896688,-0.14255291614417,7,0,0,0,0,0,0,2856242,5421745,5289767,5559626,0,0,0,0,0,0
679.23436,0,0,0,0,0,0,0,0,,None,680.24163646688,0,6,0,0,0,0,0,0,0,2984630,0,0,0,0,0,0,0,0
679.23949,36,40,13,0,0,0,0,0,CHO,Lignin,680.24676646688,0.183616337679104,5,0,0,0,0,0,0,0,4666039,4486957,3337553,4924533,0,5099214,0,0,0
679.25476,40,40,10,0,0,0,0,0,CHO,Lignin,680.26203646688,0.163228453135982,7,0,0,0,0,0,0,0,3996347,2768690,0,0,0,0,0,0,0
679.27567,0,0,0,0,0,0,0,0,,None,680.28294646688,0,7,0,0,0,0,0,0,0,2706113,0,0,0,0,0,0,0,0
679.36553,0,0,0,0,0,0,0,0,,None,680.37280646688,0,6,0,0,0,0,0,0,0,0,5101396,0,0,0,0,0,0,0
679.3697875,36,56,12,0,0,0,0,0,CHO,Protein,680.37706396688,0.16651931123689,3,0,0,9229235,0,7441321,0,10057065,2615003,11052885,0,15942818,0,16088822,0,3507541,0
680.19613,0,0,0,0,0,0,0,0,,None,681.20340646688,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3369973,0,0,0
680.21127,0,0,0,0,0,0,0,0,,None,681.21854646688,0,7,0,0,0,0,0,0,0,0,0,0,3499463,0,3077114,0,0,0
680.373266666667,35,56,12,0,1,0,0,0,CHO,Protein,681.380543133547,-0.0161920482707571,2,0,0,4539626,0,2951411,0,3401431,0,3967109,0,6288895,0,5736492,0,0,0
681.05774,0,0,0,0,0,0,0,0,,None,682.06501646688,0,8,0,0,0,0,0,0,2687952,0,0,0,0,0,0,0,0,0
