,Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,State,APPI-Neg-S14-1962,APPI-Neg-S14-2196,ESI-Neg-S14-1941,ESI-Neg-S14-1944,ESI-Neg-S14-1962,ESI-Neg-S14-2196,LDI-Neg-S14-1941,LDI-Neg-S14-1944,LDI-Neg-S14-1962,LDI-Neg-S14-2196,APCI-Neg-S14-1941,APCI-Neg-S14-1944,APCI-Neg-S14-1962,APCI-Neg-S14-2196,APPI-Neg-S14-1941,APPI-Neg-S14-1944
3019,353.1006,0,0,0,0,0,0,0,0,,None,354.10787646688,0.0,2,,0,0,0,0,0,0,0,4067965,0,4614297,0,0,0,0,0,0
3020,353.10305666666704,20,18,6,0,0,0,0,0,CHO,Lignin,354.110333133547,0.0146193229932946,1,H-,0,4039011,0,0,4612722,2937735,19629724,23689854,29305292,28250266,50157488,10430492,37305708,10228274,5260603,0
3021,353.1089263,13,22,11,0,0,0,0,0,CHO,Carb,354.11620276687995,0.0248009552040316,2,H-,6377851,11479396,8195932,9289195,14475891,9868169,0,3261056,0,2965148,6561713,0,8068461,0,6268220,6854941
3022,353.118275,24,18,3,0,0,0,0,0,CHO,ConHC,354.12555146688,0.121361533417026,2,H-,0,0,0,0,0,0,2542754,14494340,9974225,13148319,0,0,0,0,0,0
3023,353.124180073333,17,22,8,0,0,0,0,0,CHO,Lignin,354.13145654021304,0.0314651140292062,1,H-,3551614,7332199,8994655,5305838,9699958,6857612,2552484,8987270,8335828,8698017,10950582,8747041,19012978,5294646,0,4808991
3024,353.13944,21,22,5,0,0,0,0,0,CHO,Lignin,354.14671646688,0.0207536020178855,1,H-,0,0,0,0,0,0,4150954,15092364,13363673,16171175,0,0,0,0,0,0
3025,353.15469,25,22,2,0,0,0,0,0,CHO,UnsatHC,354.16196646687996,0.0380716204884298,2,H-,0,0,0,0,0,0,0,4539027,3206623,3138733,0,0,0,0,0,0
3026,353.17588,22,26,4,0,0,0,0,0,CHO,Lignin,354.18315646687995,-0.133105934457076,1,H-,0,0,0,0,0,0,0,3983003,0,2525876,0,0,0,0,0,0
3027,353.1956,0,0,0,0,0,0,0,0,,None,354.20287646687996,0.0,1,,0,0,3225454,0,0,0,0,0,0,0,0,0,0,0,0,0
3028,353.200345,0,0,0,0,0,0,0,0,,None,354.20762146687997,0.0,1,,0,0,75202416,29789692,41403016,38106012,0,0,0,0,0,0,0,0,0,0
3029,353.201485,0,0,0,0,0,0,0,0,,None,354.20876146687993,0.0,1,,0,0,6446959,3239421,0,0,0,0,0,0,0,0,0,0,0,0
3030,353.23332,20,34,5,0,0,0,0,0,CHO,Lipid,354.24059646687994,0.0782943013556618,1,H-,0,0,0,0,0,0,0,0,0,0,2574807,3170361,7929233,4342348,0,0
3031,353.269785,21,38,4,0,0,0,0,0,CHO,Lipid,354.27706146687996,-0.14609661654978798,1,H-,0,0,0,0,0,0,0,0,0,0,0,0,2726299,2888275,0,0
3032,353.3062,22,42,3,0,0,0,0,0,CHO,Lipid,354.31347646687993,-0.229323425227825,1,H-,0,0,0,0,0,0,0,0,0,0,0,0,2654630,0,0,0
3033,353.3424825,23,46,2,0,0,0,0,0,CHO,Lipid,354.34975896687996,0.0613910956675706,1,H-,0,0,0,0,0,0,0,0,0,0,8435704,14784594,15383984,15794784,0,0
3034,353.99721,16,6,9,0,1,0,0,0,CHO,ConHC,355.00448646687994,0.141300805786404,2,H-,0,0,0,0,0,0,3988447,0,0,0,0,0,0,0,0,0
3035,354.00167000000005,17,6,9,0,0,0,0,0,CHO,ConHC,354.001121420091,0.170540164445611,1,.-,0,0,0,0,0,0,7237601,0,0,0,0,0,0,0,0,0
3036,354.03365,17,10,8,0,1,0,0,0,CHO,ConHC,355.04092646687997,-0.0121993825454489,1,H-,0,0,0,0,0,0,5560301,0,0,0,0,0,0,0,0,0
3037,354.03811,18,10,8,0,0,0,0,0,CHO,ConHC,354.03756142009104,0.0166019372648434,1,.-,0,0,0,0,0,0,10115054,0,3984164,0,3084492,0,2672248,0,0,0
3038,354.053405,22,10,5,0,0,0,0,0,CHO,ConHC,354.052856420091,-0.0931741969925664,2,.-,0,0,0,0,0,0,4706292,0,3584809,0,0,0,0,0,0,0
3039,354.0547725,14,14,10,0,1,0,0,0,CHO,Tannin,355.06204896687996,0.007157396677566159,1,H-,0,0,12320804,0,3085121,0,0,0,0,0,4263121,0,0,0,5457441,0
3040,354.05926,15,14,10,0,0,0,0,0,CHO,Tannin,354.058711420091,-0.0416588834470229,1,.-,0,0,0,0,0,0,0,0,0,0,3878098,0,0,0,0,0
3041,354.069996666667,18,14,7,0,1,0,0,0,CHO,ConHC,355.077273133547,0.097185474519774,2,H-,0,0,0,0,0,0,5197818,0,2941743,2795003,0,0,0,0,0,0
3042,354.07451375,19,14,7,0,0,0,0,0,CHO,ConHC,354.073965170091,-0.0349248795498258,1,.-,0,0,0,0,0,0,10639355,3062786,7516977,4651516,7534807,3683572,9948802,2754286,0,0
3043,354.085283333333,22,14,4,0,1,0,0,0,CHO,ConHC,355.092559800213,0.0111953531812682,2,H-,0,0,0,0,0,0,2672639,2661383,0,2562560,0,0,0,0,0,0
3044,354.089736666667,23,14,4,0,0,0,0,0,CHO,ConHC,354.08918808675696,0.0588864147581035,2,.-,0,0,0,0,0,0,0,6714377,6148919,6457858,0,0,0,0,0,0
3045,354.091218,15,18,9,0,1,0,0,0,CHO,Lignin,355.09849446687997,-0.16179280091259,1,H-,0,2458647,4342828,0,3596104,0,0,0,0,0,2914524,0,6749831,0,0,0
3046,354.09563155,16,18,9,0,0,0,0,0,CHO,Lignin,354.095082970091,-0.00224061455756298,1,.-,2501141,4172312,0,0,0,0,0,0,0,0,7635165,5370105,15191688,3383026,0,0
3047,354.106425,19,18,6,0,1,0,0,0,CHO,Lignin,355.11370146687995,-0.023425398712827006,1,H-,0,0,0,0,0,0,5679111,4994063,5481277,5290504,10451168,0,7483019,0,0,0
3048,354.11090375,20,18,6,0,0,0,0,0,CHO,Lignin,354.110355170091,-0.047611402250237,1,.-,0,0,0,0,0,0,5468168,4512785,8532798,7129610,10770658,3082492,8421004,3141365,0,0
3049,354.12169500000005,23,18,3,0,1,0,0,0,CHO,ConHC,355.12897146687993,-0.0624702060602084,0,H-,0,0,0,0,0,0,0,3582997,0,3167757,0,0,0,0,0,0
3050,354.12618333333296,24,18,3,0,0,0,0,0,CHO,ConHC,354.125634753424,-0.113827749032742,2,.-,0,0,0,0,0,0,0,4154391,3194692,3419663,0,0,0,0,0,0
3051,354.1275,16,22,8,0,1,0,0,0,CHO,Lignin,355.13477646687994,0.129680118679314,1,H-,0,0,0,0,0,0,0,0,0,0,0,0,2911377,0,0,0
3052,354.13203,17,22,8,0,0,0,0,0,CHO,Lignin,354.131481420091,-0.0387909330003062,1,.-,0,0,0,0,0,0,0,0,0,0,0,0,4932243,0,0,0
3053,354.1427,0,0,0,0,0,0,0,0,,None,355.14997646687993,0.0,2,,0,0,0,0,0,0,0,2645534,2794314,3557909,0,0,0,0,0,0
3054,354.14724,21,22,5,0,0,0,0,0,CHO,Lignin,354.14669142009103,0.0914779389382184,1,.-,0,0,0,0,0,0,0,3047455,0,0,0,0,0,0,0,0
3055,354.2036875,0,0,0,0,0,0,0,0,,None,355.21096396687994,0.0,1,,0,0,13201476,4853435,8418145,6354043,0,0,0,0,0,0,0,0,0,0
3056,354.241145,20,34,5,0,0,0,0,0,CHO,Lipid,354.24059642009104,0.0784263850688676,1,.-,0,0,0,0,0,0,0,0,0,0,0,0,4965042,3948302,0,0
3057,354.345816666667,22,46,2,0,1,0,0,0,CHO,Lipid,355.35309313354696,0.119388445143128,0,H-,0,0,0,0,0,0,0,0,0,0,0,4217136,4380368,3079970,0,0
3058,355.00956,17,8,9,0,0,0,0,0,CHO,ConHC,356.01683646687997,-0.0129521400270366,1,H-,0,0,0,0,0,0,36219212,0,11201672,3430225,3513842,0,0,0,8937223,0
3059,355.02485,21,8,6,0,0,0,0,0,CHO,ConHC,356.03212646687996,-0.10807305621548301,1,H-,0,0,0,0,0,0,2867537,0,0,0,0,0,0,0,0,0
3060,355.03069666666704,14,12,11,0,0,0,0,0,CHO,Tannin,356.037973133547,-0.0334381375213597,1,H-,0,0,10055922,0,3970067,0,0,0,0,0,0,0,0,0,3607308,0
3061,355.045938236364,18,12,8,0,0,0,0,0,CHO,ConHC,356.053214703244,0.007467300448280691,1,H-,3348136,2927300,3237109,0,2536471,0,25192792,2633094,9854101,3332958,4463101,0,5144472,0,5472016,0
3062,355.04782,0,0,0,0,0,0,0,0,,None,356.05509646687995,0.0,1,,0,0,2877174,0,0,0,0,0,0,0,0,0,0,0,0,0
3063,355.04934,0,0,0,0,0,0,0,0,,None,356.05661646688,0.0,1,,0,0,4794614,0,0,0,0,0,0,0,0,0,0,0,0,0
3064,355.05877333333297,0,0,0,0,0,0,0,0,,None,356.066049800213,0.0,3,,0,0,0,0,0,0,0,3575179,3417242,3359586,0,0,0,0,0,0
3065,355.0611875,22,12,5,0,0,0,0,0,CHO,ConHC,356.06846396687996,0.0267612018710281,2,H-,0,0,0,0,0,0,9843038,6692236,6317211,7463779,0,0,0,0,0,0
3066,355.06708568,15,16,10,0,0,0,0,0,CHO,Tannin,356.07436214687993,-0.0432838802451439,2,H-,3723947,2757320,12431610,3840862,7449627,4265272,3740512,0,0,0,7498244,0,7692190,0,6760213,0
3067,355.07637,26,12,2,0,0,0,0,0,CHO,ConHC,356.08364646687994,0.23354770947403602,2,H-,0,0,0,0,0,0,0,0,0,2619753,0,0,0,0,0,0
3068,355.078575,0,0,0,0,0,0,0,0,,None,356.08585146687994,0.0,1,,0,0,0,0,0,0,0,0,0,0,3201543,0,4280225,0,0,0
3069,355.07993,0,0,0,0,0,0,0,0,,None,356.08720646687993,0.0,2,,0,0,0,0,0,0,0,4429204,0,5700458,0,0,0,0,0,0
3070,355.0823357625,19,16,7,0,0,0,0,0,CHO,Lignin,356.08961222937995,-0.0262885512020224,1,H-,6130349,11119307,6766845,2629473,6138911,4689212,27175270,11791764,22219938,16913258,32659976,13154771,47390628,12936111,7669528,4043295
3071,355.08819888,12,20,12,0,0,0,0,0,CHO,Carb,356.09547534687994,0.00213515772792422,1,H-,4502190,0,23232766,0,10490912,0,2984296,0,0,0,0,0,0,0,22638362,0
3072,355.08935,0,0,0,0,0,0,0,0,,None,356.09662646687997,0.0,2,,0,0,2740478,0,0,0,0,0,0,0,0,0,0,0,0,0
3073,355.09513,0,0,0,0,0,0,0,0,,None,356.10240646688,0.0,2,,0,0,0,0,0,0,0,4411802,0,2997104,0,0,0,0,0,0
3074,355.09761000000003,23,16,4,0,0,0,0,0,CHO,ConHC,356.10488646688,-0.0771258160360708,2,H-,0,0,0,0,0,0,8599915,16989594,13999272,16528240,0,0,0,0,0,0
3075,355.10346120625,16,20,9,0,0,0,0,0,CHO,Lignin,356.11073767312996,-0.0152543282011967,1,H-,8678064,17709774,10318081,12160868,16720931,12416320,3773806,6514077,7439531,7463795,10005006,11946455,33480616,6464436,4053789,10535457
3076,355.112796666667,27,16,1,0,0,0,0,0,CHO,ConHC,356.120073133547,0.117943796420408,3,H-,0,0,0,0,0,0,0,3769760,2586798,3962742,0,0,0,0,0,0
3077,355.1145,0,0,0,0,0,0,0,0,,None,356.12177646687996,0.0,1,,0,0,0,0,0,0,0,2519457,0,0,0,0,0,0,0,0
3078,355.114995,0,0,0,0,0,0,0,0,,None,356.12227146687997,0.0,1,,0,0,0,0,0,0,0,0,0,0,6173202,0,6008748,0,0,0
3079,355.11622,0,0,0,0,0,0,0,0,,None,356.12349646687994,0.0,2,,0,0,0,0,0,0,0,3205026,0,0,0,0,0,0,0,0
3080,355.11871786428594,20,20,6,0,0,0,0,0,CHO,Lignin,356.125994331166,-0.0167260066740048,1,H-,2678451,4686546,5355781,0,5585958,3600708,19421554,24272290,30338224,27439992,78584336,15706587,68640688,18265014,6393633,0
3081,355.124574728571,13,24,11,0,0,0,0,0,CHO,Carb,356.13185119545096,0.0292533467515763,2,H-,2946740,3844818,0,2995049,5356584,3793221,0,0,0,0,0,0,2564526,0,0,2649636
3082,355.1339375,24,20,3,0,0,0,0,0,CHO,Lignin,356.14121396687995,0.0857564886130057,2,H-,0,0,0,0,0,0,2516856,10948009,7003318,9591678,0,0,0,0,0,0
3083,355.13986375,17,24,8,0,0,0,0,0,CHO,Lignin,356.14714021687996,-0.0630910021935033,1,H-,0,0,4011273,2487147,4140075,0,0,3831211,2668728,4380544,2540058,0,5883827,0,0,0
3084,355.15506666666704,21,24,5,0,0,0,0,0,CHO,Lignin,356.162343133547,0.0863296018154025,1,H-,0,0,0,0,0,0,0,8187313,7187646,8467333,0,0,0,0,0,0
3085,355.17037,25,24,2,0,0,0,0,0,CHO,UnsatHC,356.17764646687993,-0.0461912199855713,2,H-,0,0,0,0,0,0,0,2790839,0,0,0,0,0,0,0,0
3086,355.19607,0,0,0,0,0,0,0,0,,None,356.20334646687996,0.0,2,,0,0,2689301,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,355.24900625,20,36,5,0,0,0,0,0,CHO,Lipid,356.25628271688,-0.0237210693848404,1,H-,0,0,5347616,2732928,11830338,8717664,0,0,0,0,7510587,6529528,16142290,9577423,0,0
3088,355.2853975,21,40,4,0,0,0,0,0,CHO,Lipid,356.29267396687993,-0.0398393820091207,1,H-,0,0,0,0,0,0,0,0,0,0,5288518,8253952,9129948,8106967,0,0
3089,356.01283,16,8,9,0,1,0,0,0,CHO,ConHC,357.02010646687995,0.224711769899682,2,H-,0,0,0,0,0,0,7301812,0,0,0,0,0,0,0,0,0
3090,356.01741333333297,17,8,9,0,0,0,0,0,CHO,ConHC,356.016864753424,-0.0924049591011605,1,.-,0,0,0,0,0,0,6030006,0,0,0,3076899,0,0,0,2471929,0
3091,356.03274,0,0,0,0,0,0,0,0,,None,357.04001646687993,0.0,0,,0,0,0,0,0,0,2626235,0,0,0,0,0,0,0,0,0
3092,356.04934,17,12,8,0,1,0,0,0,CHO,ConHC,357.05661646688,-0.123977761392171,1,H-,0,0,0,0,0,0,4971201,0,0,0,0,0,0,0,0,0
3093,356.05378199999996,18,12,8,0,0,0,0,0,CHO,ConHC,356.05323342009103,-0.0451002522362018,1,.-,0,0,0,0,0,0,7305923,0,3076615,0,5426990,0,4853943,0,3099650,0
3094,356.06899,22,12,5,0,0,0,0,0,CHO,ConHC,356.068441420091,0.0900827080488106,2,.-,0,0,0,0,0,0,6783688,4153117,6151693,4874449,0,0,0,0,0,0
3095,356.07493,15,16,10,0,0,0,0,0,CHO,Tannin,356.074381420091,-0.0974108005838062,2,.-,0,0,0,0,0,0,0,0,0,0,2873140,0,4564157,0,0,0
3096,356.08422,26,12,2,0,0,0,0,0,CHO,ConHC,356.08367142009104,0.163470875250512,2,.-,0,0,0,0,0,0,0,2769699,0,0,0,0,0,0,0,0
3097,356.08572714285697,18,16,7,0,1,0,0,0,CHO,Lignin,357.093003609737,-0.128548128221166,1,H-,0,0,0,0,0,0,5065422,0,4712979,3638487,6226744,3083951,10326208,2966639,0,0
3098,356.090162,19,16,7,0,0,0,0,0,CHO,Lignin,356.08961342009104,-0.0296324020223528,1,.-,0,2533249,0,0,0,0,9026255,4528934,8566292,6163672,16612153,5503664,16576705,4152432,2569226,0
3099,356.091535,11,20,12,0,1,0,0,0,CHO,Carb,357.09881146687997,0.0545454628440177,0,H-,0,0,2622929,0,0,0,0,0,0,0,0,0,0,0,3092491,0
3100,356.09603,12,20,12,0,0,0,0,0,CHO,Carb,356.095481420091,-0.0149198484245536,1,.-,0,0,0,0,0,0,0,0,0,0,0,3507889,7872707,0,0,0
3101,356.10087666666703,22,16,4,0,1,0,0,0,CHO,ConHC,357.108153133547,0.16999402775010902,2,H-,0,0,0,0,0,0,0,3553066,3800600,3516636,0,0,0,0,0,0
3102,356.1054375,23,16,4,0,0,0,0,0,CHO,ConHC,356.104888920091,-0.0840148267492955,2,.-,0,0,0,0,0,0,3705557,6631212,6022682,6755550,0,0,0,0,0,0
3103,356.10681,15,20,9,0,1,0,0,0,CHO,Lignin,357.11408646687994,0.0017132339722302,1,H-,0,3298180,0,0,3867898,0,0,0,0,0,0,2485940,6205638,0,0,0
3104,356.111292,16,20,9,0,0,0,0,0,CHO,Lignin,356.110743420091,-0.0313924551775163,1,.-,0,3259268,0,0,0,0,0,0,0,0,2681663,4685493,12013767,3310708,0,0
3105,356.12207,19,20,6,0,1,0,0,0,CHO,Lignin,357.12934646687995,-0.0091128887972491,1,H-,0,0,0,0,0,0,3239643,5443378,5193248,6157540,17935170,4088503,14885066,3333238,0,0
3106,356.126533333333,20,20,6,0,0,0,0,0,CHO,Lignin,356.125984753424,0.0101682444360637,1,.-,0,0,0,0,0,0,3771101,4249396,5871138,4478182,7103300,0,6549708,0,0,0
3107,356.13732000000005,23,20,3,0,1,0,0,0,CHO,Lignin,357.14459646687993,0.008061776594591629,1,H-,0,0,0,0,0,0,0,2498360,0,2594025,0,0,0,0,0,0
3108,356.14169,0,0,0,0,0,0,0,0,,None,357.14896646688,0.0,0,,0,0,0,0,0,0,0,2660666,0,0,0,0,0,0,0,0
3109,356.15844,20,24,5,0,1,0,0,0,CHO,Lignin,357.16571646688,0.0343029002739439,2,H-,0,0,0,0,0,0,0,0,2736173,0,0,0,0,0,0,0
3110,356.25235,19,36,5,0,1,0,0,0,CHO,Lipid,357.25962646688,0.007381242601930541,0,H-,0,0,0,0,0,0,0,0,0,0,0,0,3176687,0,0,0
3111,356.93383,0,0,0,0,0,0,0,0,,None,357.94110646687994,0.0,0,,0,0,0,0,0,0,3185662,0,0,0,0,0,0,0,0,0
3112,356.98886,16,6,10,0,0,0,0,0,CHO,ConHC,357.99613646687993,-0.11188187774808,1,H-,0,0,3393164,0,0,0,0,0,0,0,0,0,0,0,0,0
3113,357.02522125,17,10,9,0,0,0,0,0,CHO,ConHC,358.03249771687996,-0.0441216372677209,1,H-,3169239,0,5720724,0,3043774,0,23759902,0,8402794,0,6159443,0,4144587,0,11694315,0
3114,357.03816,0,0,0,0,0,0,0,0,,None,358.04543646687995,0.0,1,,0,0,0,0,0,0,0,2510494,0,2544175,0,0,0,0,0,0
3115,357.04044,21,10,6,0,0,0,0,0,CHO,ConHC,358.04771646687993,0.0602900646716217,1,H-,0,0,0,0,0,0,9069604,0,3310448,0,0,0,0,0,0,0
3116,357.04634666666703,14,14,11,0,0,0,0,0,CHO,Tannin,358.053623133547,-0.0330705958720683,1,H-,0,0,3943064,0,2636226,0,0,0,0,0,0,0,0,0,3034352,0
3117,357.0615819875,18,14,8,0,0,0,0,0,CHO,ConHC,358.06885845437995,0.0250561302783801,1,H-,5239773,6229039,6245019,2638034,5260742,2946794,21253164,3649703,10911608,5611063,13163614,4445060,13545941,3197225,9953523,2819870
3118,357.065,0,0,0,0,0,0,0,0,,None,358.07227646687994,0.0,1,,0,0,4334236,0,0,0,0,0,0,0,0,0,0,0,0,0
3119,357.07445,0,0,0,0,0,0,0,0,,None,358.08172646687996,0.0,2,,0,0,0,0,0,0,0,5300396,3566461,4601404,0,0,0,0,0,0
3120,357.0768225,22,14,5,0,0,0,0,0,CHO,ConHC,358.08409896687994,0.0686794528370578,2,H-,0,0,0,0,0,0,12495921,10735789,12185469,13755965,0,0,0,0,0,0
3121,357.082710684615,15,18,10,0,0,0,0,0,CHO,Tannin,358.089987151495,0.026941006562382006,2,H-,5211104,6177843,7948960,6244566,11322826,6774511,4358195,0,3590016,0,5143652,4748169,13193691,0,5472505,3988257
3122,357.09214249999997,26,14,2,0,0,0,0,0,CHO,ConHC,358.09941896687997,-0.109671442903462,3,H-,0,0,0,0,0,0,3297846,5694643,3481475,5487170,0,0,0,0,0,0
3123,357.0941,0,0,0,0,0,0,0,0,,None,358.10137646687997,0.0,0,,0,0,0,0,0,0,0,0,0,0,4524136,0,5077470,0,0,0
3124,357.09541,0,0,0,0,0,0,0,0,,None,358.10268646687996,0.0,1,,0,0,0,0,0,0,0,4547765,0,0,0,0,0,0,0,0
3125,357.09589,0,0,0,0,0,0,0,0,,None,358.10316646687994,0.0,1,,0,0,0,0,0,0,0,0,0,3463748,0,0,0,0,0,0
3126,357.09797825625,19,18,7,0,0,0,0,0,CHO,Lignin,358.10525472313,-0.00500028947925809,1,H-,5422050,10861622,9654946,5062873,9496013,8040178,27413560,18378934,31297414,23303748,54729832,16190348,54338016,17569072,8061180,4749091
3127,357.1038556875,12,22,12,0,0,0,0,0,CHO,Carb,358.11113215437996,-0.0167070484686406,1,H-,14973923,7365687,7092900,5007578,12363214,5361396,0,0,0,0,0,0,0,0,18759934,6363940
3128,357.11088,0,0,0,0,0,0,0,0,,None,358.11815646687995,0.0,1,,0,0,0,0,0,0,0,3953851,0,0,0,0,0,0,0,0
3129,357.11321,23,18,4,0,0,0,0,0,CHO,ConHC,358.12048646688,0.0631053538088821,2,H-,0,0,0,0,0,0,5430334,18759868,14106507,18134602,0,0,0,0,0,0
3130,357.11489,0,0,0,0,0,0,0,0,,None,358.12216646687995,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2774500,0,0,0
3131,357.11908109333297,16,22,9,0,0,0,0,0,CHO,Lignin,358.126357560213,0.0690954078288324,1,H-,4019173,8199226,8358567,8777949,10888658,7487223,2879552,5744830,5269389,5475916,12106863,7529361,23077350,3666228,0,6011686
3132,357.128535,27,18,1,0,0,0,0,0,CHO,ConHC,358.13581146687994,-0.129188365211789,3,H-,0,0,0,0,0,0,0,2813634,0,3204687,0,0,0,0,0,0
3133,357.13435499999997,20,22,6,0,0,0,0,0,CHO,Lignin,358.14163146687997,0.0194669352739904,1,H-,0,0,2987690,0,0,2642682,12078149,19316932,22630290,19879506,14879860,4281236,15630826,5360951,0,0
3134,357.149593333333,24,22,3,0,0,0,0,0,CHO,Lignin,358.15686980021303,0.069166023915243,2,H-,0,0,0,0,0,0,0,7133386,5324696,5807703,0,0,0,0,0,0
3135,357.17066,21,26,5,0,0,0,0,0,CHO,Lignin,358.17793646687994,0.24423117978363398,1,H-,0,0,0,0,0,0,0,3785938,3104160,3653215,0,0,0,0,0,0
3136,357.19190499999996,18,30,7,0,0,0,0,0,CHO,Protein,358.19918146687996,-0.0785852717749483,1,H-,0,0,2778806,0,2584545,0,0,0,0,0,0,0,0,0,0,0
3137,357.26464625,20,38,5,0,0,0,0,0,CHO,Lipid,358.27192271687994,0.00450333924771809,1,H-,0,0,10252997,4968696,20637168,13494038,0,0,0,0,4931739,6054833,9388558,5924175,0,0
3138,358.02527000000003,0,0,0,0,0,0,0,0,,None,359.03254646688,0.0,0,,0,0,0,0,3331730,0,0,0,0,0,0,0,0,0,0,0
3139,358.02853999999996,16,10,9,0,1,0,0,0,CHO,ConHC,359.03581646687996,0.0565147514199941,2,H-,0,0,0,0,0,0,4485509,0,0,0,0,0,0,0,0,0
3140,358.033033333333,17,10,9,0,0,0,0,0,CHO,ConHC,358.032484753424,-0.007914153164383209,1,.-,0,0,0,0,0,0,2617734,0,0,0,4951427,0,0,0,3537372,0
3141,358.04828,21,10,6,0,0,0,0,0,CHO,ConHC,358.047731420091,0.0185268857941265,1,.-,0,0,0,0,0,0,6266252,0,4186337,0,0,0,0,0,0,0
3142,358.064945,17,14,8,0,1,0,0,0,CHO,ConHC,359.07222146687997,0.0022199433234698198,1,H-,0,0,0,0,0,0,3013009,0,0,0,2953100,0,0,0,0,0
3143,358.069402857143,18,14,8,0,0,0,0,0,CHO,ConHC,358.06885427723296,0.0367218941330998,1,.-,0,0,0,0,0,0,6274451,0,2780393,0,13954445,4719711,13959922,3431911,4597221,0
3144,358.080153333333,21,14,5,0,1,0,0,0,CHO,ConHC,359.087429800213,0.13533608417357001,2,H-,0,0,0,0,0,0,2773399,0,2607340,3019686,0,0,0,0,0,0
3145,358.08466749999997,22,14,5,0,0,0,0,0,CHO,ConHC,358.08411892009104,0.0129573168562199,2,.-,0,0,0,0,0,0,5545369,5858876,7231726,7763880,0,0,0,0,0,0
3146,358.08628999999996,0,0,0,0,0,0,0,0,,None,359.09356646687996,0.0,1,,0,0,0,0,0,0,0,0,0,0,0,0,3093239,0,0,0
3147,358.090503333333,15,18,10,0,0,0,0,0,CHO,Tannin,358.089954753424,0.11741568162211001,2,.-,0,0,0,0,0,0,0,0,0,0,5582228,2575972,11584248,0,0,0
3148,358.09323,0,0,0,0,0,0,0,0,,None,359.10050646687995,0.0,1,,0,0,0,0,0,0,0,0,0,0,3093908,0,0,0,0,0
3149,358.09989,26,14,2,0,0,0,0,0,CHO,ConHC,358.09934142009104,0.10687958612762001,3,.-,0,0,0,0,0,0,0,3798594,0,0,0,0,0,0,0,0
3150,358.10132285714303,18,18,7,0,1,0,0,0,CHO,Lignin,359.108599324023,0.023520119286319,2,H-,0,0,0,0,0,0,4958623,0,5524724,4402094,11320727,3693670,11240187,3328493,0,0
3151,358.105802222222,19,18,7,0,0,0,0,0,CHO,Lignin,358.105253642313,-0.00198213458808257,1,.-,0,3043562,0,0,0,0,7036320,4961861,8747254,6514607,17112472,5536871,18039548,5991918,0,0
3152,358.10725,11,22,12,0,1,0,0,0,CHO,Carb,359.11452646687997,-0.126582682468182,0,H-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2725870,0
3153,358.11657333333295,22,18,4,0,1,0,0,0,CHO,ConHC,359.123849800213,0.0392727649875898,2,H-,0,0,0,0,0,0,0,4631113,3498234,4198323,0,0,0,0,0,0
3154,358.12105333333295,23,18,4,0,0,0,0,0,CHO,ConHC,358.120504753424,0.0120428068576007,2,.-,0,0,0,0,0,0,0,5263947,4226300,5683125,0,0,0,0,0,0
3155,358.12246,15,22,9,0,1,0,0,0,CHO,Lignin,359.12973646687993,0.0018823838672733,1,H-,0,0,0,0,0,0,0,0,0,0,0,0,3794689,0,0,0
3156,358.12702,16,22,9,0,0,0,0,0,CHO,Lignin,358.12647142009104,-0.24883664754195,1,.-,0,0,0,0,0,0,0,0,0,0,0,0,4524802,0,0,0
3157,358.13772400000005,19,22,6,0,1,0,0,0,CHO,Lignin,359.14500046687994,-0.0200205488610388,1,H-,0,0,0,0,0,0,0,3957329,4952322,3668922,3702178,0,2957061,0,0,0
3158,358.142175,20,22,6,0,0,0,0,0,CHO,Lignin,358.14162642009103,0.0335585380921042,1,.-,0,0,0,0,0,0,0,0,0,0,2900387,0,3454727,0,0,0
3159,358.26807,19,38,5,0,1,0,0,0,CHO,Lipid,359.27534646687997,-0.187318113094876,0,H-,0,0,0,0,4601541,3138542,0,0,0,0,0,0,0,0,0,0
3160,358.9545,0,0,0,0,0,0,0,0,,None,359.96177646687994,0.0,1,,0,0,0,0,5101397,0,0,0,0,0,0,0,0,0,0,0
3161,358.95648,0,0,0,0,0,0,0,0,,None,359.96375646687994,0.0,0,,0,0,0,0,2676054,0,0,0,0,0,0,0,0,0,0,0
3162,359.00446,16,8,10,0,0,0,0,0,CHO,ConHC,360.01173646687994,0.0278072045419011,1,H-,0,0,7515182,0,4324192,0,2552544,0,0,0,5947046,0,0,0,10093252,0
3163,359.01971000000003,20,8,7,0,0,0,0,0,CHO,ConHC,360.02698646688,0.0448428051962617,1,H-,0,0,0,0,0,0,5945062,0,0,0,0,0,0,0,0,0
3164,359.02161,0,0,0,0,0,0,0,0,,None,360.02888646687995,0.0,1,,0,0,5723185,6718012,12154723,8038544,0,0,0,0,0,0,0,0,0,0
3165,359.0408900875,17,12,9,0,0,0,0,0,CHO,ConHC,360.04816655438,-0.0960157089812195,1,H-,2745609,0,8791093,0,4654952,0,11513581,0,3594828,0,7902897,0,4209668,0,11567821,0
3166,359.04421,0,0,0,0,0,0,0,0,,None,360.05148646687996,0.0,3,,0,0,2502710,0,0,0,0,0,0,0,0,0,0,0,0,0
