Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,ESI-Neg-S14-1944,ESI-Neg-S14-1962,ESI-Neg-S14-2196,LDI-Neg-S14-1941,LDI-Neg-S14-1944,LDI-Neg-S14-1962,LDI-Neg-S14-2196,APCI-Neg-S14-1941,APCI-Neg-S14-1944,APCI-Neg-S14-1962,APCI-Neg-S14-2196,APPI-Neg-S14-1941,APPI-Neg-S14-1944,APPI-Neg-S14-1962,APPI-Neg-S14-2196,ESI-Neg-S14-1941
583.07314,0,0,0,0,0,0,0,0,,None,583.07259142009,0,6,0,0,0,4465739,0,0,0,0,0,0,0,0,0,0,0,0
583.08812,0,0,0,0,0,0,0,0,,None,583.087571420091,0,5,0,0,0,6734929,0,0,0,0,0,0,0,0,0,0,0,0
583.1093275,0,0,0,0,0,0,0,0,,None,583.108778920091,0,3,0,0,0,8975449,0,4217138,0,5459991,0,0,0,3578900,0,0,0,0
583.124763333333,0,0,0,0,0,0,0,0,,None,583.124214753424,0,6,0,0,0,8082527,3382827,5159224,0,0,0,0,0,0,0,0,0,0
583.137205,0,0,0,0,0,0,0,0,,None,583.136656420091,0,4,0,0,0,0,2900527,3715388,0,0,0,0,0,0,0,0,0,0
583.139955,0,0,0,0,0,0,0,0,,None,583.13940642009,0,6,0,0,0,0,3084848,0,2728909,0,0,0,0,0,0,0,0,0
583.145722222222,0,0,0,0,0,0,0,0,,None,583.145173642313,0,4,0,0,0,5962856,4360754,5787967,3171279,9992227,2882469,9285798,0,2723869,0,0,2561060,0
583.15179,0,0,0,0,0,0,0,0,,None,583.151241420091,0,7,0,0,0,0,0,0,0,0,0,0,0,2638878,0,0,0,0
583.157976666667,0,0,0,0,0,0,0,0,,None,583.157428086757,0,3,0,0,0,0,4037174,3686723,3935187,0,0,0,0,0,0,0,0,0
583.160858333333,0,0,0,0,0,0,0,0,,None,583.160309753424,0,4,0,0,0,7361646,8280631,6762821,6951892,4031528,0,3758252,0,0,0,0,0,0
583.166482,0,0,0,0,0,0,0,0,,None,583.165933420091,0,4,0,0,0,0,4137529,4143430,2716630,3382314,0,6021294,0,0,0,0,0,0
583.17609,0,0,0,0,0,0,0,0,,None,583.17554142009,0,3,0,0,0,0,4387388,0,3072986,0,0,0,0,0,0,0,0,0
583.17676,0,0,0,0,0,0,0,0,,None,583.17621142009,0,3,0,0,0,0,0,3514698,0,0,0,0,0,0,0,0,0,0
583.18203375,0,0,0,0,0,0,0,0,,None,583.181485170091,0,3,0,0,0,5739639,10451518,10617164,8541148,29009968,5262257,26788020,8013061,0,0,0,0,0
583.18804,0,0,0,0,0,0,0,0,,None,583.187491420091,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2659376,0
583.194375,0,0,0,0,0,0,0,0,,None,583.193826420091,0,5,0,0,0,0,4061762,2904400,0,0,0,0,0,0,0,0,0,0
583.1972675,0,0,0,0,0,0,0,0,,None,583.19671892009,0,4,0,0,0,3417213,8137283,8646993,8049633,0,0,0,0,0,0,0,0,0
583.203033333333,0,0,0,0,0,0,0,0,,None,583.202484753424,0,4,0,0,0,0,3868229,0,2711523,0,0,3544251,0,0,0,0,0,0
583.20899,0,0,0,0,0,0,0,0,,None,583.20844142009,0,3,0,0,0,0,0,0,0,0,0,3730622,0,0,0,0,0,0
583.21262,0,0,0,0,0,0,0,0,,None,583.212071420091,0,4,0,0,0,0,3313224,0,2633703,0,0,0,0,0,0,0,0,0
583.21543,0,0,0,0,0,0,0,0,,None,583.21488142009,0,6,0,0,0,0,0,4153688,0,0,0,0,0,0,0,0,0,0
583.21846625,0,0,0,0,0,0,0,0,,None,583.217917670091,0,2,0,0,0,2880645,7383627,8442201,4529129,18360380,3107773,19579072,4646161,0,0,0,0,0
583.233603333333,0,0,0,0,0,0,0,0,,None,583.233054753424,0,2,0,0,0,0,4037200,4071774,3767278,0,0,0,0,0,0,0,0,0
584.09577,0,0,0,0,0,0,0,0,,None,584.095221420091,0,3,0,0,0,2770407,0,0,0,0,0,0,0,0,0,0,0,0
584.117075,28,24,14,0,0,0,0,0,CHO,Lignin,584.116526420091,0.13534920844732,5,0,0,0,0,0,0,0,5882223,0,2645515,0,0,0,0,0,0
584.13231,32,24,11,0,0,0,0,0,CHO,ConHC,584.13176142009,0.171525357971661,5,0,0,0,3624438,0,0,0,0,0,0,0,0,0,0,0,0
584.14875,0,0,0,0,0,0,0,0,,None,584.14820142009,0,7,0,0,0,0,0,0,0,3953017,0,2630166,0,0,0,0,0,0
584.15349,29,28,13,0,0,0,0,0,CHO,Lignin,584.15294142009,0.0848510827642116,5,0,0,0,0,0,0,0,8743291,0,7959064,0,0,0,0,0,0
584.16411,0,0,0,0,0,0,0,0,,None,584.16356142009,0,6,0,0,0,3130882,0,0,2698554,0,0,0,0,0,0,0,0,0
584.16888,33,28,10,0,0,0,0,0,CHO,Lignin,584.16833142009,-0.144308217275053,5,0,0,0,2687492,0,0,0,0,0,0,0,0,0,0,0,0
584.17466,26,32,15,0,0,0,0,0,CHO,Lignin,584.174111420091,0.0153012761969866,3,0,0,0,0,0,0,0,3457410,0,5896736,0,0,0,0,0,0
584.185496,0,0,0,0,0,0,0,0,,None,584.184947420091,0,6,0,0,0,0,3090318,2874031,2558274,8726918,0,7805476,0,0,0,0,0,0
584.18992,30,32,12,0,0,0,0,0,CHO,Lignin,584.189371420091,0.00868264594577845,4,0,0,0,0,0,0,0,7698824,0,9507365,2925159,0,0,0,0,0
584.200826666667,0,0,0,0,0,0,0,0,,None,584.200278086757,0,2,0,0,0,0,3027859,3365556,2739527,0,0,0,0,0,0,0,0,0
584.20476,0,0,0,0,0,0,0,0,,None,584.20421142009,0,3,0,0,0,0,0,2779829,0,0,0,0,0,0,0,0,0,0
584.22178,0,0,0,0,0,0,0,0,,None,584.221231420091,0,5,0,0,0,0,0,0,0,4835730,0,7172657,0,0,0,0,0,0
584.22659,0,0,0,0,0,0,0,0,,None,584.226041420091,0,2,0,0,0,0,0,0,0,0,0,3355187,0,0,0,0,0,0
584.4657725,34,64,7,0,0,0,0,0,CHO,Lipid,584.46522392009,-0.0333826370787483,1,0,0,0,0,0,0,0,2894309,3125587,3734154,3282632,0,0,0,0,0
585.05227,0,0,0,0,0,0,0,0,,None,585.051721420091,0,6,0,0,0,3946345,0,0,0,0,0,0,0,0,0,0,0,0
585.06734,0,0,0,0,0,0,0,0,,None,585.06679142009,0,6,0,0,0,4994927,0,0,0,0,0,0,0,0,0,0,0,0
585.08857,0,0,0,0,0,0,0,0,,None,585.088021420091,0,2,0,0,0,7178103,0,0,0,0,0,0,0,0,0,0,0,0
585.103763333333,0,0,0,0,0,0,0,0,,None,585.103214753424,0,6,0,0,0,9365373,0,4733938,0,5489343,0,0,0,0,0,0,0,0
585.11897,0,0,0,0,0,0,0,0,,None,585.118421420091,0,4,0,0,0,2839427,2750661,0,0,0,0,0,0,0,0,0,0,0
585.12494,0,0,0,0,0,0,0,0,,None,585.124391420091,0,3,0,0,0,7681926,0,3484665,0,5524166,0,3251068,0,0,0,0,0,0
585.140118333333,0,0,0,0,0,0,0,0,,None,585.139569753424,0,6,0,0,0,9205644,5797068,5997567,3782294,3296971,0,3014529,0,0,0,0,0,0
585.1526,0,0,0,0,0,0,0,0,,None,585.152051420091,0,2,0,0,0,0,3273936,0,0,0,0,0,0,0,0,0,0,0
585.1553775,0,0,0,0,0,0,0,0,,None,585.15482892009,0,4,0,0,0,2567058,4783313,3757060,3821211,0,0,0,0,0,0,0,0,0
585.161427344444,0,0,0,0,0,0,0,0,,None,585.160878764535,0,6,0,0,0,5877653,6286547,6538246,4863645,13191890,3806773,12788617,0,2831861,0,2403799,0,0
585.167158775,0,0,0,0,0,0,0,0,,None,585.16661019509,0,3,0,0,0,4091799,0,0,0,4049620,0,0,0,7347703,0,2487768,0,0
585.17355,0,0,0,0,0,0,0,0,,None,585.17300142009,0,5,0,0,0,0,4349143,4629514,3995297,0,0,0,0,0,0,0,0,0
585.176551666667,0,0,0,0,0,0,0,0,,None,585.176003086757,0,4,0,0,0,5724059,9899224,10597387,8058531,5561047,0,4758415,0,0,0,0,0,0
585.1822775,0,0,0,0,0,0,0,0,,None,585.181728920091,0,4,0,0,0,0,4271322,4113421,0,0,0,5811089,0,0,0,0,2755148,0
585.185755,0,0,0,0,0,0,0,0,,None,585.18520642009,0,6,0,0,0,0,2575579,2701326,0,0,0,0,0,0,0,0,0,0
585.18767,0,0,0,0,0,0,0,0,,None,585.187121420091,0,3,0,0,0,0,0,0,0,2875099,0,2657171,0,0,0,0,0,0
585.191793333333,0,0,0,0,0,0,0,0,,None,585.191244753424,0,5,0,0,0,0,5369053,3229713,3825320,0,0,0,0,0,0,0,0,0
585.1977125,0,0,0,0,0,0,0,0,,None,585.19716392009,0,2,0,0,0,4513699,9149663,10220563,7210666,34466528,5334593,32220054,6500298,0,0,0,0,0
585.209726666667,0,0,0,0,0,0,0,0,,None,585.209178086757,0,7,0,0,0,0,3488995,3419159,2979502,0,0,0,0,0,0,0,0,0
585.2129175,0,0,0,0,0,0,0,0,,None,585.212368920091,0,4,0,0,0,3249065,8260836,6947864,7153328,0,0,0,0,0,0,0,0,0
585.22536,0,0,0,0,0,0,0,0,,None,585.224811420091,0,3,0,0,0,0,2993384,0,0,0,0,0,0,0,0,0,0,0
585.22854,0,0,0,0,0,0,0,0,,None,585.22799142009,0,3,0,0,0,0,2839785,0,0,0,0,0,0,0,0,0,0,0
585.23407,0,0,0,0,0,0,0,0,,None,585.233521420091,0,3,0,0,0,0,3896555,3273760,3450551,5665515,0,7713700,0,0,0,0,0,0
585.249195,0,0,0,0,0,0,0,0,,None,585.24864642009,0,3,0,0,0,0,2818288,0,3013308,0,0,0,0,0,0,0,0,0
586.09652,27,22,15,0,0,0,0,0,CHO,Lignin,586.095971420091,-0.172979162941417,6,0,0,0,0,0,0,0,2759696,0,0,0,0,0,0,0,0
586.1072,0,0,0,0,0,0,0,0,,None,586.106651420091,0,5,0,0,0,3024145,0,0,0,0,0,0,0,0,0,0,0,0
586.1115,0,0,0,0,0,0,0,0,,None,586.11095142009,0,3,0,0,0,3045651,0,0,0,0,0,0,0,0,0,0,0,0
586.132875,28,26,14,0,0,0,0,0,CHO,Lignin,586.132326420091,-0.120921654198524,7,0,0,0,0,0,0,0,4060188,0,3521772,0,0,0,0,0,0
586.1437,0,0,0,0,0,0,0,0,,None,586.14315142009,0,7,0,0,0,3085600,0,0,0,0,0,0,0,0,0,0,0,0
586.147963333333,32,26,11,0,0,0,0,0,CHO,Lignin,586.147414753424,0.165358190953545,5,0,0,0,3166498,0,0,0,2921505,0,2824433,0,0,0,0,0,0
586.164725,0,0,0,0,0,0,0,0,,None,586.164176420091,0,5,0,0,0,0,2727456,0,0,4312103,0,0,0,0,0,0,0,0
586.16912,29,30,13,0,0,0,0,0,CHO,Lignin,586.168571420091,0.118788711821671,5,0,0,0,0,0,0,0,5583912,0,8291577,0,0,0,0,0,0
586.18015,0,0,0,0,0,0,0,0,,None,586.179601420091,0,5,0,0,0,2695471,0,3274091,3291144,0,0,0,0,0,0,0,0,0
586.2011275,0,0,0,0,0,0,0,0,,None,586.20057892009,0,5,0,0,0,0,2621997,2968946,0,10972211,0,10048773,0,0,0,0,0,0
586.20564,30,34,12,0,0,0,0,0,CHO,Lignin,586.205091420091,-0.110649824487281,4,0,0,0,0,0,0,0,4257845,0,5743878,0,0,0,0,0,0
586.481325,34,66,7,0,0,0,0,0,CHO,Lipid,586.480776420091,0.133087413241362,1,0,0,0,0,0,0,0,6175890,6690787,9852267,5857676,0,0,0,0,0
587.06799,0,0,0,0,0,0,0,0,,None,587.067441420091,0,6,0,0,0,3310228,0,0,0,0,0,0,0,0,0,0,0,0
587.08308,0,0,0,0,0,0,0,0,,None,587.082531420091,0,5,0,0,0,6433434,0,0,0,0,0,0,0,0,0,0,0,0
587.09824,0,0,0,0,0,0,0,0,,None,587.097691420091,0,5,0,0,0,2800288,0,0,0,0,0,0,0,0,0,0,0,0
587.104203333333,0,0,0,0,0,0,0,0,,None,587.103654753424,0,2,0,0,0,6515363,0,0,0,3616101,0,0,0,2668473,0,0,0,0
587.119555,0,0,0,0,0,0,0,0,,None,587.119006420091,0,6,0,0,0,7490217,0,4370099,0,2646378,0,2554452,0,0,0,0,0,0
587.128,0,0,0,0,0,0,0,0,,None,587.127451420091,0,5,0,0,0,0,2873184,0,0,0,0,0,0,0,0,0,0,0
587.13193,0,0,0,0,0,0,0,0,,None,587.131381420091,0,3,0,0,0,0,3250017,0,0,0,0,0,0,0,0,0,0,0
587.1348725,0,0,0,0,0,0,0,0,,None,587.134323920091,0,6,0,0,0,2968239,3561314,3595960,3688795,0,0,0,0,0,0,0,0,0
587.14067,0,0,0,0,0,0,0,0,,None,587.140121420091,0,5,0,0,0,5526194,0,3565242,0,5444978,0,5299804,0,2748353,0,0,0,0
587.14138,0,0,0,0,0,0,0,0,,None,587.140831420091,0,6,0,0,0,0,3208036,0,0,0,0,0,0,0,0,0,0,0
587.15272,0,0,0,0,0,0,0,0,,None,587.152171420091,0,6,0,0,0,0,4872040,3352255,0,0,0,0,0,0,0,0,0,0
587.155908333333,0,0,0,0,0,0,0,0,,None,587.155359753424,0,5,0,0,0,8170168,6627177,9234112,6541667,9252214,0,6399585,0,0,0,0,0,0
587.16147,0,0,0,0,0,0,0,0,,None,587.160921420091,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702434,0
587.16827,0,0,0,0,0,0,0,0,,None,587.167721420091,0,1,0,0,0,0,3164013,0,0,0,0,0,0,0,0,0,0,0
587.171123333333,0,0,0,0,0,0,0,0,,None,587.170574753424,0,5,0,0,0,0,6012782,4056773,5550441,0,0,0,0,0,0,0,0,0
587.1769875,0,0,0,0,0,0,0,0,,None,587.176438920091,0,3,0,0,0,5178048,7196528,9606855,6629739,11513214,4069573,14141033,2678400,0,0,0,0,0
587.18163,0,0,0,0,0,0,0,0,,None,587.181081420091,0,4,0,0,0,0,3039090,0,0,0,0,0,0,0,0,0,0,0
587.18222,0,0,0,0,0,0,0,0,,None,587.181671420091,0,3,0,0,0,0,0,4222665,0,0,0,0,0,0,0,0,0,0
587.1829,0,0,0,0,0,0,0,0,,None,587.182351420091,0,3,0,0,0,3102402,0,0,0,0,0,0,0,0,2757396,0,4060264,0
587.18918,0,0,0,0,0,0,0,0,,None,587.18863142009,0,6,0,0,0,0,4808564,4421323,4311407,0,0,0,0,0,0,0,0,0
587.192231428571,0,0,0,0,0,0,0,0,,None,587.191682848662,0,4,0,0,0,4913862,9965429,10221260,8747376,8424835,2609354,5801582,0,0,0,0,0,0
587.20431,0,0,0,0,0,0,0,0,,None,587.20376142009,0,6,0,0,0,0,3149689,0,0,0,0,0,0,0,0,0,0,0
587.207563333333,0,0,0,0,0,0,0,0,,None,587.207014753424,0,5,0,0,0,0,4890490,3669714,3932533,0,0,0,0,0,0,0,0,0
587.213345,0,0,0,0,0,0,0,0,,None,587.212796420091,0,3,0,0,0,3412687,7270268,7624404,5263736,12766602,3130577,16574070,3461772,0,0,0,0,0
587.228543333333,0,0,0,0,0,0,0,0,,None,587.227994753424,0,3,0,0,0,0,6438785,6375129,5319037,0,0,0,0,0,0,0,0,0
587.32252,0,0,0,0,0,0,0,0,,None,587.321971420091,0,2,0,0,0,0,0,0,0,2598319,0,0,0,0,0,0,0,0
587.484633333333,33,66,7,0,1,0,0,0,CHO,Lipid,587.484084753424,0.212018809321636,0,0,0,0,0,0,0,0,2782694,2546985,4472537,0,0,0,0,0,0
588.09131,0,0,0,0,0,0,0,0,,None,588.090761420091,0,5,0,0,0,2875440,0,0,0,0,0,0,0,0,0,0,0,0
588.10554,0,0,0,0,0,0,0,0,,None,588.104991420091,0,7,0,0,0,2973749,0,0,0,0,0,0,0,0,0,0,0,0
588.11213,27,24,15,0,0,0,0,0,CHO,Lignin,588.11158142009,-0.104262851614623,5,0,0,0,0,0,0,0,4034234,0,0,0,0,0,0,0,0
588.12739,31,24,12,0,0,0,0,0,CHO,ConHC,588.126841420091,-0.110834068272909,5,0,0,0,0,0,0,0,0,0,3281859,0,0,0,0,0,0
588.14841,28,28,14,0,0,0,0,0,CHO,Lignin,588.147861420091,0.0751309531600275,5,0,0,0,0,0,0,0,3980998,0,4249546,0,0,0,0,0,0
588.159256666667,0,0,0,0,0,0,0,0,,None,588.158708086757,0,6,0,0,0,3298379,0,2760733,0,0,0,3046350,0,0,0,0,0,0
588.163623333333,32,28,11,0,0,0,0,0,CHO,Lignin,588.163074753424,0.147898567379264,5,0,0,0,0,0,2797598,0,6676171,0,4206544,0,0,0,0,0,0
588.17845,0,0,0,0,0,0,0,0,,None,588.177901420091,0,9,0,0,0,0,3260603,0,0,0,0,0,0,0,0,0,0,0
588.18019,0,0,0,0,0,0,0,0,,None,588.179641420091,0,8,0,0,0,0,0,0,0,4243153,0,4513750,0,0,0,0,0,0
588.184845,29,32,13,0,0,0,0,0,CHO,Lignin,588.184296420091,-0.00902028595548069,4,0,0,0,0,0,0,0,5922515,0,7587800,0,0,0,0,0,0
588.1957,0,0,0,0,0,0,0,0,,None,588.195151420091,0,6,0,0,0,0,3156161,3708969,2873044,3056342,0,0,0,0,0,0,0,0
588.21457,0,0,0,0,0,0,0,0,,None,588.21402142009,0,5,0,0,0,0,2907335,0,0,0,0,0,0,0,0,0,0,0
588.216966666667,0,0,0,0,0,0,0,0,,None,588.216418086757,0,4,0,0,0,0,0,2644017,0,3989213,0,4923363,0,0,0,0,0,0
588.23192,0,0,0,0,0,0,0,0,,None,588.23137142009,0,7,0,0,0,0,2631885,0,0,0,0,0,0,0,0,0,0,0
589.04694,0,0,0,0,0,0,0,0,,None,589.04639142009,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2837528
589.06238,0,0,0,0,0,0,0,0,,None,589.06183142009,0,5,0,0,0,3761590,0,0,0,0,0,0,0,0,0,0,0,0
589.07763,0,0,0,0,0,0,0,0,,None,589.077081420091,0,4,0,0,0,2796988,0,0,0,0,0,0,0,0,0,0,0,0
589.08348,0,0,0,0,0,0,0,0,,None,589.082931420091,0,3,0,0,0,4427198,0,0,0,0,0,0,0,0,0,0,0,0
589.09872,0,0,0,0,0,0,0,0,,None,589.09817142009,0,5,0,0,0,7949765,0,0,0,0,0,0,0,0,0,0,0,0
589.11402,0,0,0,0,0,0,0,0,,None,589.11347142009,0,5,0,0,0,4081098,0,0,0,0,0,0,0,0,0,0,0,0
589.119976,0,0,0,0,0,0,0,0,,None,589.11942742009,0,5,0,0,0,6272461,0,3239273,0,3302414,0,0,0,3167626,0,0,0,2603049
589.13227,0,0,0,0,0,0,0,0,,None,589.13172142009,0,4,0,0,0,0,0,2771310,0,0,0,0,0,0,0,0,0,0
589.135096,0,0,0,0,0,0,0,0,,None,589.13454742009,0,3,0,0,0,8654291,0,5423471,4437026,3500051,0,3510577,0,0,0,0,0,0
589.147605,0,0,0,0,0,0,0,0,,None,589.147056420091,0,3,0,0,0,0,4162043,0,2769959,0,0,0,0,0,0,0,0,0
589.1505325,0,0,0,0,0,0,0,0,,None,589.149983920091,0,6,0,0,0,3894745,5315068,5282164,5012520,0,0,0,0,0,0,0,0,0
589.156385614286,0,0,0,0,0,0,0,0,,None,589.155837034376,0,5,0,0,0,4070876,3873278,6039926,2561066,5222426,0,7649592,0,0,0,2436529,0,0
589.16,0,0,0,0,0,0,0,0,,None,589.15945142009,0,7,0,0,0,0,2724351,0,0,0,0,0,0,0,0,0,0,0
589.168493333333,0,0,0,0,0,0,0,0,,None,589.167944753424,0,6,0,0,0,0,3162626,3029370,3050542,0,0,0,0,0,0,0,0,0
589.17155125,0,0,0,0,0,0,0,0,,None,589.171002670091,0,5,0,0,0,7032290,8679939,9021819,8539183,18206752,3835725,13613374,2915641,0,0,0,0,0
589.17747,0,0,0,0,0,0,0,0,,None,589.17692142009,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2596482,0
589.183845,0,0,0,0,0,0,0,0,,None,589.183296420091,0,3,0,0,0,0,3273223,3142016,0,0,0,0,0,0,0,0,0,0
589.186856666667,0,0,0,0,0,0,0,0,,None,589.186308086757,0,6,0,0,0,0,6545928,5378433,6618165,0,0,0,0,0,0,0,0,0
589.19259,0,0,0,0,0,0,0,0,,None,589.192041420091,0,4,0,0,0,3835370,6435338,8018307,6667319,12877862,3238740,22235462,4037952,0,0,0,0,0
589.1961,0,0,0,0,0,0,0,0,,None,589.195551420091,0,6,0,0,0,0,3482123,0,0,0,0,0,0,0,0,0,0,2735162
589.1984772,0,0,0,0,0,0,0,0,,None,589.197928620091,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2697659,2847368,0
589.204696666667,0,0,0,0,0,0,0,0,,None,589.204148086757,0,7,0,0,0,0,4932110,3379591,3036219,0,0,0,0,0,0,0,0,0
589.207815,0,0,0,0,0,0,0,0,,None,589.20726642009,0,4,0,0,0,3536368,9961999,10181000,8305724,7098412,0,4677963,0,0,0,0,0,0
589.223196666667,0,0,0,0,0,0,0,0,,None,589.222648086757,0,5,0,0,0,0,4661780,3688845,2957377,0,0,0,0,0,0,0,0,0
589.22891,0,0,0,0,0,0,0,0,,None,589.22836142009,0,4,0,0,0,0,3975702,3389839,0,0,0,3881299,0,0,0,0,0,0
589.244153333333,0,0,0,0,0,0,0,0,,None,589.243604753424,0,2,0,0,0,0,4129307,4108692,3746889,0,0,0,0,0,0,0,0,0
589.5928675,0,0,0,0,0,0,0,0,,None,589.592318920091,0,0,0,0,0,0,0,0,0,2749613,2879446,4331991,3537356,0,0,0,0,0
590.10214,0,0,0,0,0,0,0,0,,None,590.10159142009,0,5,0,0,0,2569047,0,0,0,0,0,0,0,0,0,0,0,0
590.14293,31,26,12,0,0,0,0,0,CHO,Lignin,590.14238142009,0.0760489518490417,5,0,0,0,0,0,0,0,4733286,0,4557470,0,0,0,0,0,0
590.1509,0,0,0,0,0,0,0,0,,None,590.15035142009,0,6,0,0,0,0,2892613,0,0,0,0,0,0,0,0,0,0,0
590.16392,0,0,0,0,0,0,0,0,,None,590.16337142009,0,5,0,0,0,0,0,0,0,0,0,5159590,0,0,0,0,0,0
590.174946,0,0,0,0,0,0,0,0,,None,590.17439742009,0,5,0,0,0,2768756,3390285,3719893,0,6547825,0,3886761,0,0,0,0,0,0
590.179215,32,30,11,0,0,0,0,0,CHO,Lignin,590.178666420091,0.246342366824558,4,0,0,0,0,0,0,0,6105459,0,4747947,0,0,0,0,0,0
590.1896,0,0,0,0,0,0,0,0,,None,590.189051420091,0,4,0,0,0,0,0,0,2638233,0,0,0,0,0,0,0,0,0
590.1961,0,0,0,0,0,0,0,0,,None,590.195551420091,0,5,0,0,0,0,0,0,2596251,3352952,0,6204081,0,0,0,0,0,0
590.20038,29,34,13,0,0,0,0,0,CHO,Lignin,590.199831420091,0.18596855444508,5,0,0,0,0,0,0,0,2813306,0,2791091,0,0,0,0,0,0
590.211173333333,0,0,0,0,0,0,0,0,,None,590.210624753424,0,7,0,0,0,0,3801945,3385058,2928032,0,0,0,0,0,0,0,0,0
591.05698,0,0,0,0,0,0,0,0,,None,591.05643142009,0,7,0,0,0,2937046,0,0,0,0,0,0,0,0,0,0,0,0
591.07809,0,0,0,0,0,0,0,0,,None,591.07754142009,0,7,0,0,0,5538015,0,0,0,0,0,0,0,0,0,0,0,0
591.09355,0,0,0,0,0,0,0,0,,None,591.093001420091,0,8,0,0,0,3961061,0,0,0,0,0,0,0,0,0,0,0,0
591.099345,0,0,0,0,0,0,0,0,,None,591.09879642009,0,6,0,0,0,3367143,0,0,0,0,0,0,0,0,0,0,0,2554345
591.114555,0,0,0,0,0,0,0,0,,None,591.114006420091,0,6,0,0,0,7721198,0,3089432,0,0,0,0,0,0,0,0,0,0
591.12672,0,0,0,0,0,0,0,0,,None,591.12617142009,0,4,0,0,0,0,3495045,0,0,0,0,0,0,0,0,0,0,0
591.1296825,0,0,0,0,0,0,0,0,,None,591.12913392009,0,5,0,0,0,5720308,3495046,3664926,3284710,0,0,0,0,0,0,0,0,0
591.135655,0,0,0,0,0,0,0,0,,None,591.135106420091,0,4,0,0,0,4309238,0,2655264,0,2648756,0,2942981,0,0,0,0,0,0
591.14768,0,0,0,0,0,0,0,0,,None,591.147131420091,0,7,0,0,0,0,2722956,0,2703084,0,0,0,0,0,0,0,0,0
591.150762857143,0,0,0,0,0,0,0,0,,None,591.150214277233,0,3,0,0,0,7659772,5323917,6786085,4292333,11506361,3075536,9587722,0,0,0,0,0,0
591.163086666667,0,0,0,0,0,0,0,0,,None,591.162538086757,0,5,0,0,0,0,5002385,2665513,3194610,0,0,0,0,0,0,0,0,0
591.16608,0,0,0,0,0,0,0,0,,None,591.16553142009,0,5,0,0,0,4163842,6200466,6589482,7405299,0,0,0,0,0,0,0,0,0
591.171832857143,0,0,0,0,0,0,0,0,,None,591.171284277233,0,5,0,0,0,3770628,6411412,6325292,4841205,4041408,3201495,8903698,0,0,0,0,0,0
591.177718375,0,0,0,0,0,0,0,0,,None,591.17716979509,0,3,0,0,0,0,0,0,0,0,0,0,0,8049506,4141567,5449635,6951069,0
591.183776666667,0,0,0,0,0,0,0,0,,None,591.183228086757,0,4,0,0,0,0,4220056,3755056,3297529,0,0,0,0,0,0,0,0,0
591.1871325,0,0,0,0,0,0,0,0,,None,591.18658392009,0,3,0,0,0,6332683,10896537,11983921,10002170,24163014,3749340,16870424,3940344,0,0,0,0,0
591.1902,0,0,0,0,0,0,0,0,,None,591.189651420091,0,4,0,0,0,0,3579034,0,0,0,0,0,0,0,0,0,0,0
591.19941,0,0,0,0,0,0,0,0,,None,591.19886142009,0,5,0,0,0,0,3712157,0,0,0,0,0,0,0,0,0,0,0
591.20245,0,0,0,0,0,0,0,0,,None,591.201901420091,0,5,0,0,0,0,7066782,6437943,6672128,0,0,0,0,0,0,0,0,0
591.20825,0,0,0,0,0,0,0,0,,None,591.20770142009,0,4,0,0,0,0,4721824,5315641,5648130,3334860,0,3740703,0,0,0,0,0,0
591.22047,0,0,0,0,0,0,0,0,,None,591.21992142009,0,5,0,0,0,0,0,2660413,0,0,0,0,0,0,0,0,0,0
591.22343,0,0,0,0,0,0,0,0,,None,591.222881420091,0,3,0,0,0,2815257,7578789,6118462,6356743,3480273,0,3644453,0,0,0,0,0,0
591.23886,0,0,0,0,0,0,0,0,,None,591.23831142009,0,5,0,0,0,0,4033706,2764867,0,0,0,0,0,0,0,0,0,0
591.25984,0,0,0,0,0,0,0,0,,None,591.259291420091,0,3,0,0,0,0,0,3079242,0,0,0,0,0,0,0,0,0,0
591.60863,0,0,0,0,0,0,0,0,,None,591.60808142009,0,0,0,0,0,0,0,0,0,0,0,2754736,0,0,0,0,0,0
592.122353333333,30,24,13,0,0,0,0,0,CHO,Lignin,592.121804753424,-0.192351848819876,8,0,0,0,2613889,0,0,0,4463615,0,3094889,0,0,0,0,0,0
592.1434,27,28,15,0,0,0,0,0,CHO,Lignin,592.142851420091,-0.0526727469103348,4,0,0,0,0,0,0,0,0,0,2886001,0,0,0,0,0,0
592.15362,0,0,0,0,0,0,0,0,,None,592.153071420091,0,6,0,0,0,0,0,0,0,0,0,3142005,0,0,0,0,0,0
592.15436,0,0,0,0,0,0,0,0,,None,592.153811420091,0,7,0,0,0,0,0,2600316,0,0,0,0,0,0,0,0,0,0
592.15858,31,28,12,0,0,0,0,0,CHO,Lignin,592.158031420091,0.0758985051805657,5,0,0,0,0,0,0,0,6192139,0,6448503,0,0,0,0,0,0
592.17545,0,0,0,0,0,0,0,0,,None,592.17490142009,0,5,0,0,0,0,0,0,0,0,0,2830716,0,0,0,0,0,0
