m/z	I	S/N	Res.	I %	
503.15594	4784962	16.8	277112	2.7	
504.16381	2647190	8.4	292060	1.5	
505.13522	3642845	12.3	276213	2.0	
505.15034	3003875	9.8	332953	1.7	
505.17149	3555818	12.0	268137	2.0	
506.14298	3869490	13.2	234551	2.1	
507.15072	3707014	12.5	287980	2.1	
507.16600	4335756	15.0	245576	2.4	
508.16924	2910687	9.4	224357	1.6	
509.07270	2501393	7.8	266788	1.4	
509.13025	2831140	9.1	299907	1.6	
509.14537	4397865	15.2	241236	2.4	
509.16614	3077936	10.1	268321	1.7	
509.18167	3157813	10.4	253705	1.8	
511.12437	3665351	12.4	281767	2.0	
511.14554	2995663	9.8	240624	1.7	
511.16113	5043668	17.8	253667	2.8	
513.14030	5003379	17.3	251173	2.8	
513.16147	3343482	10.9	270339	1.9	
513.17657	3008639	9.6	279321	1.7	
514.20567	5317085	18.5	247614	3.0	
515.15576	4698911	16.1	249419	2.6	
515.21333	2861875	9.1	316394	1.6	
515.30144	2591569	8.0	327893	1.4	
516.16366	3056757	9.8	284241	1.7	
517.13501	3762623	12.5	246924	2.1	
517.15039	2880964	9.1	246462	1.6	
517.17157	3132876	10.1	276853	1.7	
517.31703	21128700	79.3	230996	11.7	
518.32046	6770514	24.1	254337	3.8	
519.15076	4810860	16.6	255836	2.7	
519.16626	3001457	9.6	278295	1.7	
519.18734	2723960	8.5	277023	1.5	
520.15866	2531778	7.8	262059	1.4	
521.14530	4926226	17.0	237513	2.7	
521.16651	3896089	13.0	260450	2.2	
522.15326	3062888	9.8	228092	1.7	
523.12461	3344818	10.9	274335	1.9	
523.14571	4554169	15.6	232559	2.5	
523.16092	6469055	22.9	240742	3.6	
524.15332	3177232	10.3	235715	1.8	
525.14033	4182111	14.1	269706	2.3	
525.16126	3091558	9.9	259059	1.7	
525.17662	5797995	20.4	252616	3.2	
527.11914	2667263	8.3	256887	1.5	
527.14093	2925318	9.3	254252	1.6	
527.15582	4283147	14.5	237916	2.4	
527.19214	2941720	9.4	257427	1.6	
528.16396	3318881	10.8	237937	1.8	
529.13508	2718123	8.5	252975	1.5	
529.17146	3827127	12.8	244199	2.1	
531.15075	3815510	12.7	272668	2.1	
531.16595	3032155	9.7	237618	1.7	
531.29639	3105928	10.0	252816	1.7	
533.16649	4006657	13.5	250369	2.2	
533.18196	3565318	11.8	236599	2.0	
533.31197	5460786	19.0	247757	3.0	
535.16103	4525476	15.4	226997	2.5	
535.18221	2954667	9.4	282088	1.6	
537.14027	3676224	12.2	209091	2.0	
537.16134	3074119	9.9	291636	1.7	
537.17652	5089356	17.6	238916	2.8	
539.11954	2725083	8.5	213089	1.5	
539.15578	4610791	15.8	245119	2.6	
540.16354	2878523	8.9	217816	1.6	
541.13528	3512705	11.3	234008	1.9	
541.15642	2858376	8.9	234289	1.6	
541.17157	5178766	17.6	260031	2.9	
543.15084	4165670	13.8	226770	2.3	
543.18717	2518066	7.6	294416	1.4	
545.16642	3764937	12.3	251268	2.1	
546.39254	16043107	58.7	225441	8.9	
547.14611	2943327	9.2	217780	1.6	
547.16116	2772324	8.5	267372	1.5	
547.18216	3234155	10.3	245958	1.8	
547.39588	5088691	17.3	231314	2.8	
549.16127	2929663	9.1	241637	1.6	
549.17663	4036613	13.3	255627	2.2	
551.15602	5229208	17.8	233417	2.9	
551.17712	2781855	8.6	244676	1.5	
551.19238	4813476	16.2	245139	2.7	
553.13538	3103017	9.8	240628	1.7	
553.15626	2665776	8.1	237699	1.5	
553.17139	6563125	22.8	230437	3.6	
553.20778	2726209	8.4	242792	1.5	
555.15077	3686342	12.0	253544	2.0	
555.18714	5650386	19.4	245871	3.1	
557.12993	2802261	8.6	231659	1.6	
557.16645	3278433	10.4	237105	1.8	
557.20288	3070573	9.7	223686	1.7	
559.14576	3347695	10.7	228254	1.9	
559.16081	2879732	8.9	234118	1.6	
559.18201	4015355	13.2	234106	2.2	
561.16111	3901320	12.8	233119	2.2	
561.17651	4362125	14.5	245144	2.4	
563.15587	3398170	10.9	233594	1.9	
563.17710	3039777	9.5	234196	1.7	
563.19220	4393510	14.6	222814	2.4	
564.18472	2713452	8.3	207531	1.5	
565.17162	4850865	16.4	238002	2.7	
565.19212	2532535	7.6	198776	1.4	
565.20782	3984573	13.1	217820	2.2	
567.15095	3227451	10.2	264017	1.8	
567.18711	10368839	37.2	230500	5.8	
568.19065	3342480	10.7	234454	1.9	
569.16670	4473296	14.6	231464	2.5	
569.20285	4184540	13.6	242140	2.3	
570.17419	2542362	7.5	250781	1.4	
571.14601	3873881	12.4	231997	2.2	
571.18211	4949093	16.4	234473	2.7	
572.46578	3650057	11.6	219734	2.0	
573.16129	3231468	10.0	251381	1.8	
573.17650	2630385	7.8	235791	1.5	
573.19809	3759864	12.0	242152	2.1	
575.17724	4333951	14.1	243122	2.4	
575.19254	3087748	9.5	219168	1.7	
575.57716	2639362	7.8	253104	1.5	
576.12730	6691510	22.8	222632	3.7	
577.15639	2833413	8.6	250121	1.6	
579.15050	2601616	7.7	221456	1.4	
579.17196	2815639	8.5	238113	1.6	
579.18708	5523100	18.5	234859	3.1	
581.16638	4552993	14.9	224773	2.5	
581.18785	2696488	8.0	206000	1.5	
581.20278	8395053	29.2	206343	4.7	
582.20626	2788980	8.4	248417	1.5	
583.14556	2882469	8.7	263115	1.6	
583.18190	5262257	17.5	225011	2.9	
583.21855	3107773	9.6	228537	1.7	
584.46566	3125587	9.6	200247	1.7	
585.16148	3806773	12.2	215248	2.1	
585.19774	5334593	17.8	222921	3.0	
586.48123	6690787	22.8	219451	3.7	
587.17700	4069573	13.1	254731	2.3	
587.19213	2609354	7.7	226417	1.4	
587.21368	3130577	9.7	220683	1.7	
587.48465	2546985	7.5	261899	1.4	
589.17174	3835725	12.3	199262	2.1	
589.19249	3238740	10.0	249771	1.8	
589.59262	2879446	8.7	240538	1.6	
591.15078	3075536	9.4	235522	1.7	
591.17160	3201495	9.9	228588	1.8	
591.18714	3749340	11.9	222241	2.1	
593.16626	3852382	12.3	249643	2.1	
593.20278	7759978	26.8	218482	4.3	
594.20614	2691504	8.0	214138	1.5	
595.18188	4530925	14.8	206363	2.5	
595.21837	6511353	22.2	231056	3.6	
596.46595	2776205	8.3	232349	1.5	
597.19767	4814203	15.9	217870	2.7	
598.20181	2646720	7.8	198820	1.5	
598.48150	7003931	24.0	218351	3.9	
599.17693	3383293	10.6	217302	1.9	
599.21338	3287048	10.2	255469	1.8	
599.48472	2881632	8.7	176752	1.6	
600.49706	10469801	36.8	205896	5.8	
601.19253	4043402	13.0	221217	2.2	
601.22898	2777750	8.3	254189	1.5	
601.50024	3871470	12.4	248460	2.1	
603.18727	2551057	7.3	243803	1.4	
603.20826	3274008	9.9	254239	1.8	
605.20230	2701215	7.9	195635	1.5	
607.18193	3471905	10.7	230608	1.9	
609.16106	2710691	7.9	230371	1.5	
609.19760	5432495	17.8	189603	3.0	
609.23404	5311675	17.3	200157	2.9	
610.20552	2753014	8.0	214444	1.5	
611.17706	4335409	13.8	205084	2.4	
611.21330	5674813	18.6	209039	3.1	
612.49692	2918622	8.6	217478	1.6	
613.19268	4006335	12.6	226612	2.2	
614.51262	3658604	11.3	220869	2.0	
615.20814	4250702	13.5	199939	2.4	
619.18175	2581849	7.4	242471	1.4	
619.20333	2570592	7.4	204477	1.4	
620.57516	2686750	7.8	221370	1.5	
621.18323	2622436	7.6	179264	1.5	
621.19788	3067881	9.2	200314	1.7	
622.59029	4406702	14.0	202432	2.4	
623.21349	3235449	9.8	195793	1.8	
625.19273	3067134	9.2	229260	1.7	
626.51271	4424364	14.1	213611	2.5	
627.20819	3799951	11.8	249898	2.1	
628.52869	2569021	7.4	175636	1.4	
629.18754	2750997	8.0	226860	1.5	
629.22396	3673632	11.4	222337	2.0	
631.20301	2654375	7.7	203635	1.5	
637.19282	2999376	8.9	165148	1.7	
639.17193	2645721	7.6	172181	1.5	
639.20827	4960997	16.0	215824	2.8	
640.21180	2671663	7.5	205525	1.5	
641.09061	5086544	16.1	208861	2.8	
641.18774	3244400	9.6	202874	1.8	
641.22402	3880316	11.8	229331	2.2	
643.20326	2895879	8.3	192356	1.6	
643.23958	3465235	10.3	203919	1.9	
645.21882	2629279	7.4	213667	1.5	
647.21298	2616626	7.3	199710	1.5	
647.23452	2578745	7.2	213244	1.4	
649.21401	3421127	10.2	200722	1.9	
651.20818	2549340	7.1	185782	1.4	
653.18781	2989293	8.6	238656	1.7	
654.34081	3012204	8.7	181341	1.7	
655.20306	2860939	8.2	182430	1.6	
656.07757	4831406	15.2	199947	2.7	
657.21834	2921002	8.4	188915	1.6	
657.25538	2657847	7.5	247116	1.5	
659.23457	5039308	15.9	191472	2.8	
668.31974	3342519	9.9	224147	1.9	
669.12180	2811333	8.0	186007	1.6	
669.32820	2737675	7.7	196676	1.5	
673.22896	2968373	8.5	158435	1.6	
677.24494	2804876	8.0	160452	1.6	
684.37211	3172885	9.0	198324	1.8	
691.22376	2723667	7.5	195337	1.5	
761.24488	2889026	7.7	168706	1.6	
763.26019	2592808	6.7	178130	1.4	
775.26102	2698626	7.0	165910	1.5	
777.27689	3324015	9.1	128826	1.8	
799.94952	3643799	9.7	167309	2.0	
